MONTH,AREA,TERRITORY,CHANNEL,PACKAGE,IMPRESSIONS,REACH,FREQUENCY,VIEWABLE_IMPRESSIONS,VIEWABILITY_RATE,CLICKS,COST,CTR,AVG_CPC,CPM,POST_VIEW_SESSIONS,POST_CLICK_SESSIONS
2025-01,Area_3,T029,Display,P_01,1181210,597736,1.98,755145,0.6393,4742,146532.67,0.00401,30.90,124.05,32136,4712
2025-02,Area_3,T029,Display,P_02,107392,58810,1.83,62059,0.5779,408,11129.18,0.00380,27.28,103.63,2968,329
2025-03,Area_3,T029,Display,P_03,251566,81923,3.07,172707,0.6865,207,33617.09,0.00082,162.40,133.63,1446,285
2025-04,Area_3,T029,Display,P_04,1416494,662388,2.14,969608,0.6845,3625,313224.12,0.00256,86.41,221.13,26691,2952
2025-05,Area_3,T029,Display,P_05,987858,437698,2.26,791541,0.8013,3623,111713.00,0.00367,30.83,113.09,20292,3514
2025-06,Area_3,T029,Display,P_06,834883,365786,2.28,486770,0.5830,4848,183983.06,0.00581,37.95,220.37,48336,6061
2025-07,Area_3,T029,Display,P_07,1433831,419358,3.42,885510,0.6176,5624,198756.14,0.00392,35.34,138.62,55254,4530
2025-08,Area_3,T029,Display,P_08,878454,281124,3.12,590841,0.6726,1236,81342.01,0.00141,65.81,92.60,9029,1523
2025-09,Area_3,T029,Display,P_09,484172,193930,2.50,342044,0.7065,2158,32406.76,0.00446,15.02,66.93,11971,2924
2025-10,Area_3,T029,Display,P_10,760758,354625,2.15,575343,0.7563,2435,85705.44,0.00320,35.20,112.66,14452,2450
2025-11,Area_3,T029,Display,P_11,748033,229070,3.27,439205,0.5871,3677,183134.59,0.00492,49.81,244.82,25244,3197
2025-12,Area_3,T029,Display,P_12,287748,109734,2.62,185959,0.6463,455,48978.91,0.00158,107.65,170.21,4244,500
2025-01,Area_14,T175,Display,P_01,612368,253946,2.41,401763,0.6561,2537,166934.66,0.00414,65.80,272.61,18589,2122
2025-02,Area_14,T175,Display,P_02,103680,63770,1.63,66932,0.6456,605,30765.08,0.00584,50.85,296.73,3075,794
2025-03,Area_14,T175,Display,P_03,149686,67587,2.21,123435,0.8246,681,35400.62,0.00455,51.98,236.50,6292,890
2025-04,Area_14,T175,Display,P_04,743537,257123,2.89,608154,0.8179,3206,130646.96,0.00431,40.75,175.71,14114,3039
2025-05,Area_14,T175,Display,P_05,1147989,411309,2.79,847749,0.7385,1788,110350.84,0.00156,61.72,96.13,14650,2210
2025-06,Area_14,T175,Display,P_06,271039,75670,3.58,166340,0.6137,388,58017.66,0.00143,149.53,214.06,1187,399
2025-07,Area_14,T175,Display,P_07,921807,309079,2.98,653461,0.7089,2758,206380.70,0.00299,74.83,223.89,9877,2857
2025-08,Area_14,T175,Display,P_08,1427025,413394,3.45,914712,0.6410,5252,233648.18,0.00368,44.49,163.73,47635,4425
2025-09,Area_14,T175,Display,P_09,1853358,991650,1.87,1355093,0.7312,9088,389612.74,0.00490,42.87,210.22,56178,7673
2025-10,Area_14,T175,Display,P_10,973057,408718,2.38,559040,0.5745,755,288814.84,0.00078,382.54,296.81,4094,1123
2025-11,Area_14,T175,Display,P_11,1847279,554658,3.33,1510522,0.8177,7009,211975.10,0.00379,30.24,114.75,46329,9423
2025-12,Area_14,T175,Display,P_12,1454468,400824,3.63,1074224,0.7386,4860,81926.19,0.00334,16.86,56.33,45524,6898
2025-01,Area_12,T153,Display,P_01,986623,486724,2.03,579183,0.5870,4934,130695.67,0.00500,26.49,132.47,33740,5518
2025-02,Area_12,T153,Display,P_02,539531,219932,2.45,340147,0.6304,1269,102920.66,0.00235,81.10,190.76,3836,1755
2025-03,Area_12,T153,Display,P_03,1161648,449876,2.58,933156,0.8033,3036,72269.42,0.00261,23.80,62.21,24827,2430
2025-04,Area_12,T153,Display,P_04,452006,261153,1.73,290723,0.6432,2002,112390.48,0.00443,56.14,248.65,18752,2806
2025-05,Area_12,T153,Display,P_05,1738690,506067,3.44,998221,0.5741,5340,383714.69,0.00307,71.86,220.69,25277,6042
2025-06,Area_12,T153,Display,P_06,1844826,471567,3.91,1031997,0.5594,5955,284444.21,0.00323,47.77,154.18,20846,5096
2025-07,Area_12,T153,Display,P_07,1779289,930762,1.91,1173126,0.6593,6159,502772.14,0.00346,81.63,282.57,33604,5330
2025-08,Area_12,T153,Display,P_08,1596744,495405,3.22,1282415,0.8031,1084,117537.82,0.00068,108.43,73.61,9650,910
2025-09,Area_12,T153,Display,P_09,1696453,722860,2.35,978129,0.5766,2397,377903.16,0.00141,157.66,222.76,13150,2211
2025-10,Area_12,T153,Display,P_10,119806,37807,3.17,101070,0.8436,64,3618.35,0.00053,56.54,30.20,496,84
2025-11,Area_12,T153,Display,P_11,1867212,488015,3.83,1038676,0.5563,2984,160164.35,0.00160,53.67,85.78,27016,4215
2025-12,Area_12,T153,Display,P_12,802875,496303,1.62,581666,0.7245,2545,145100.16,0.00317,57.01,180.73,21660,2383
2025-01,Area_8,T099,Display,P_01,1412928,365172,3.87,908290,0.6428,1956,251332.52,0.00138,128.49,177.88,16874,2539
2025-02,Area_8,T099,Display,P_02,273648,170359,1.61,227912,0.8329,825,66684.39,0.00301,80.83,243.69,7302,1024
2025-03,Area_8,T099,Display,P_03,831600,318080,2.61,644115,0.7746,2313,77846.72,0.00278,33.66,93.61,19299,2119
2025-04,Area_8,T099,Display,P_04,1129949,711440,1.59,703446,0.6225,5510,56974.64,0.00488,10.34,50.42,27667,7599
2025-05,Area_8,T099,Display,P_05,739719,187023,3.96,489689,0.6620,1455,103743.75,0.00197,71.30,140.25,6956,2021
2025-06,Area_8,T099,Display,P_06,736112,293334,2.51,602845,0.8190,2720,87357.44,0.00370,32.12,118.67,16565,3789
2025-07,Area_8,T099,Display,P_07,707615,224181,3.16,591931,0.8365,624,124797.59,0.00088,200.00,176.36,5191,772
2025-08,Area_8,T099,Display,P_08,1229282,517764,2.37,810741,0.6595,4315,150811.50,0.00351,34.95,122.68,42719,3584
2025-09,Area_8,T099,Display,P_09,1829499,579364,3.16,1013803,0.5541,8674,200592.52,0.00474,23.13,109.64,62971,7437
2025-10,Area_8,T099,Display,P_10,525386,275358,1.91,402534,0.7662,3135,145409.09,0.00597,46.38,276.77,12887,4257
2025-11,Area_8,T099,Display,P_11,1841873,995368,1.85,1412757,0.7670,1916,399043.51,0.00104,208.27,216.65,17972,2433
2025-12,Area_8,T099,Display,P_12,883742,435293,2.03,745194,0.8432,1045,237756.53,0.00118,227.52,269.03,7133,1102
2025-01,Area_11,T136,Display,P_01,1596682,441506,3.62,1202195,0.7529,4812,172632.35,0.00301,35.88,108.12,44388,4118
2025-02,Area_11,T136,Display,P_02,451800,231541,1.95,265433,0.5875,228,28957.41,0.00050,127.01,64.09,1235,222
2025-03,Area_11,T136,Display,P_03,294665,196324,1.50,219260,0.7441,853,18086.30,0.00289,21.20,61.38,6331,727
2025-04,Area_11,T136,Display,P_04,184155,69725,2.64,110860,0.6020,458,17455.25,0.00249,38.11,94.79,4027,430
2025-05,Area_11,T136,Display,P_05,1602915,825376,1.94,1230036,0.7674,1005,106628.07,0.00063,106.10,66.52,8170,1226
2025-06,Area_11,T136,Display,P_06,832558,281426,2.96,509342,0.6118,530,233623.62,0.00064,440.80,280.61,3537,727
2025-07,Area_11,T136,Display,P_07,1015570,305149,3.33,817068,0.8045,5451,145364.24,0.00537,26.67,143.14,52973,7215
2025-08,Area_11,T136,Display,P_08,804780,287830,2.80,464126,0.5767,2721,151946.10,0.00338,55.84,188.80,18051,2369
2025-09,Area_11,T136,Display,P_09,1074997,294182,3.65,646660,0.6015,3464,77646.17,0.00322,22.42,72.23,30516,4389
2025-10,Area_11,T136,Display,P_10,1454623,692152,2.10,803872,0.5526,4442,208933.77,0.00305,47.04,143.63,37855,3594
2025-11,Area_11,T136,Display,P_11,185330,71288,2.60,133528,0.7205,491,16733.56,0.00265,34.08,90.29,4485,432
2025-12,Area_11,T136,Display,P_12,236864,146589,1.62,180137,0.7605,1179,66637.08,0.00498,56.52,281.33,6550,1027
2025-01,Area_9,T112,Display,P_01,150769,60196,2.50,88125,0.5845,808,36838.82,0.00536,45.59,244.34,7270,841
2025-02,Area_9,T112,Display,P_02,1016444,270378,3.76,726242,0.7145,2333,297423.90,0.00230,127.49,292.61,20936,2081
2025-03,Area_9,T112,Display,P_03,1267716,358008,3.54,919374,0.7252,2375,127563.53,0.00187,53.71,100.62,8450,2465
2025-04,Area_9,T112,Display,P_04,863124,245400,3.52,621944,0.7206,1823,237039.09,0.00211,130.03,274.63,14950,1853
2025-05,Area_9,T112,Display,P_05,1622415,1045817,1.55,1219070,0.7514,3778,128833.57,0.00233,34.10,79.41,26345,5300
2025-06,Area_9,T112,Display,P_06,1351361,463184,2.92,918733,0.6799,752,180322.02,0.00056,239.79,133.44,4521,893
2025-07,Area_9,T112,Display,P_07,1610665,633939,2.54,1305456,0.8105,3333,386723.37,0.00207,116.03,240.10,12594,4018
2025-08,Area_9,T112,Display,P_08,1377058,345060,3.99,838280,0.6087,5048,359135.83,0.00367,71.14,260.80,36600,7282
2025-09,Area_9,T112,Display,P_09,1978053,1049867,1.88,1486675,0.7516,9184,157056.26,0.00464,17.10,79.40,69479,8180
2025-10,Area_9,T112,Display,P_10,1781744,480013,3.71,1157076,0.6494,3687,155206.70,0.00207,42.10,87.11,32503,3204
2025-11,Area_9,T112,Display,P_11,1788054,835729,2.14,1394139,0.7797,7509,420152.33,0.00420,55.95,234.98,31666,6946
2025-12,Area_9,T112,Display,P_12,209277,66348,3.15,154753,0.7395,483,29860.02,0.00231,61.82,142.68,4382,661
2025-01,Area_9,T117,Display,P_01,932453,352118,2.65,721381,0.7736,5535,112589.23,0.00594,20.34,120.75,22584,7298
2025-02,Area_9,T117,Display,P_02,514845,178941,2.88,312866,0.6077,2435,135766.40,0.00473,55.76,263.70,17551,2844
2025-03,Area_9,T117,Display,P_03,1208135,640874,1.89,950155,0.7865,1023,102236.06,0.00085,99.94,84.62,6952,1277
2025-04,Area_9,T117,Display,P_04,1753416,591069,2.97,1005037,0.5732,950,73458.02,0.00054,77.32,41.89,8936,821
2025-05,Area_9,T117,Display,P_05,490596,262671,1.87,362236,0.7384,456,120041.27,0.00093,263.25,244.68,3134,446
2025-06,Area_9,T117,Display,P_06,1487791,660201,2.25,998188,0.6709,6498,368360.23,0.00437,56.69,247.59,28035,9466
2025-07,Area_9,T117,Display,P_07,1283003,815322,1.57,871190,0.6790,4459,328685.57,0.00348,73.71,256.18,25399,5817
2025-08,Area_9,T117,Display,P_08,1274669,482489,2.64,910219,0.7141,4520,365581.12,0.00355,80.88,286.80,29458,6528
2025-09,Area_9,T117,Display,P_09,1413299,589125,2.40,895868,0.6339,7606,46568.90,0.00538,6.12,32.95,25877,6395
2025-10,Area_9,T117,Display,P_10,350628,108074,3.24,263422,0.7513,1958,67689.60,0.00558,34.57,193.05,11889,1879
2025-11,Area_9,T117,Display,P_11,1246776,535139,2.33,1027828,0.8244,7020,214066.61,0.00563,30.49,171.70,46648,5765
2025-12,Area_9,T117,Display,P_12,842263,244222,3.45,628335,0.7460,3377,121600.38,0.00401,36.01,144.37,13986,4998
2025-01,Area_14,T185,Display,P_01,254019,83289,3.05,149781,0.5896,1350,45866.46,0.00531,33.98,180.56,9484,1824
2025-02,Area_14,T185,Display,P_02,207327,73864,2.81,159512,0.7694,979,34537.85,0.00472,35.28,166.59,9527,1239
2025-03,Area_14,T185,Display,P_03,1865593,950283,1.96,1341376,0.7190,7455,500786.87,0.00400,67.17,268.43,33660,10839
2025-04,Area_14,T185,Display,P_04,816626,236709,3.45,472805,0.5790,987,229645.10,0.00121,232.67,281.21,5844,1099
2025-05,Area_14,T185,Display,P_05,913211,517893,1.76,726526,0.7956,1960,240635.25,0.00215,122.77,263.50,9839,1996
2025-06,Area_14,T185,Display,P_06,633818,191995,3.30,532968,0.8409,2001,180221.96,0.00316,90.07,284.34,13947,2488
2025-07,Area_14,T185,Display,P_07,1501811,575354,2.61,1001028,0.6665,3422,297006.74,0.00228,86.79,197.77,23567,4255
2025-08,Area_14,T185,Display,P_08,1096293,304724,3.60,829994,0.7571,2727,135975.26,0.00249,49.86,124.03,20212,2512
2025-09,Area_14,T185,Display,P_09,951885,440350,2.16,735450,0.7726,4825,98626.48,0.00507,20.44,103.61,24807,5248
2025-10,Area_14,T185,Display,P_10,1646643,452020,3.64,1384238,0.8406,5075,374105.92,0.00308,73.72,227.19,17528,6581
2025-11,Area_14,T185,Display,P_11,1642553,648751,2.53,1238021,0.7537,1001,153014.14,0.00061,152.86,93.16,9802,1084
2025-12,Area_14,T185,Display,P_12,687332,287628,2.39,455308,0.6624,2890,118213.45,0.00420,40.90,171.99,21481,2600
2025-01,Area_10,T129,Display,P_01,861273,268097,3.21,500698,0.5813,3403,173353.45,0.00395,50.94,201.28,12370,3735
2025-02,Area_10,T129,Display,P_02,1691096,1086651,1.56,942796,0.5575,6503,320467.99,0.00385,49.28,189.50,47045,7849
2025-03,Area_10,T129,Display,P_03,1406501,606423,2.32,793174,0.5639,1014,410708.91,0.00072,405.04,292.01,3792,1164
2025-04,Area_10,T129,Display,P_04,856098,466053,1.84,650866,0.7603,5008,133402.07,0.00585,26.64,155.83,47339,4264
2025-05,Area_10,T129,Display,P_05,1149064,321525,3.57,886948,0.7719,4059,303332.62,0.00353,74.73,263.98,31814,5011
2025-06,Area_10,T129,Display,P_06,1888794,571630,3.30,1233308,0.6530,3339,280306.64,0.00177,83.95,148.41,15264,3351
2025-07,Area_10,T129,Display,P_07,793073,387183,2.05,508991,0.6418,2599,99640.34,0.00328,38.34,125.64,17967,3185
2025-08,Area_10,T129,Display,P_08,1641758,535504,3.07,1261259,0.7682,1384,129837.63,0.00084,93.81,79.08,5059,1658
2025-09,Area_10,T129,Display,P_09,605270,218671,2.77,399613,0.6602,1333,112340.33,0.00220,84.28,185.60,13301,1144
2025-10,Area_10,T129,Display,P_10,772394,231539,3.34,644679,0.8347,1502,69209.41,0.00194,46.08,89.60,12436,1743
2025-11,Area_10,T129,Display,P_11,171500,98090,1.75,143348,0.8358,504,49099.73,0.00294,97.42,286.30,4118,522
2025-12,Area_10,T129,Display,P_12,454694,160444,2.83,311468,0.6850,2337,69647.54,0.00514,29.80,153.17,16967,3258
2025-01,Area_10,T130,Display,P_01,1886468,944397,2.00,1113887,0.5905,10020,109761.78,0.00531,10.95,58.18,55993,8065
2025-02,Area_10,T130,Display,P_02,1072714,304480,3.52,847505,0.7901,5635,95100.98,0.00525,16.88,88.65,33190,5019
2025-03,Area_10,T130,Display,P_03,376457,114916,3.28,266193,0.7071,465,52069.36,0.00124,111.98,138.31,2855,402
2025-04,Area_10,T130,Display,P_04,1120336,644414,1.74,739784,0.6603,1418,126007.56,0.00127,88.86,112.47,9419,1526
2025-05,Area_10,T130,Display,P_05,375962,142924,2.63,214863,0.5715,2104,13535.37,0.00560,6.43,36.00,9001,2203
2025-06,Area_10,T130,Display,P_06,842294,370271,2.27,509115,0.6044,4588,150554.01,0.00545,32.81,178.74,33683,6080
2025-07,Area_10,T130,Display,P_07,584178,151773,3.85,405787,0.6946,2603,81385.15,0.00446,31.27,139.32,18421,2591
2025-08,Area_10,T130,Display,P_08,1991162,1079955,1.84,1348012,0.6770,2425,132094.98,0.00122,54.47,66.34,10284,2243
2025-09,Area_10,T130,Display,P_09,1810656,571957,3.17,1317518,0.7276,3344,449135.36,0.00185,134.31,248.05,10575,4460
2025-10,Area_10,T130,Display,P_10,1622242,901457,1.80,1182951,0.7292,1388,215806.69,0.00086,155.48,133.03,5112,1266
2025-11,Area_10,T130,Display,P_11,1377606,390948,3.52,1025175,0.7442,8104,163252.58,0.00588,20.14,118.50,49132,12152
2025-12,Area_10,T130,Display,P_12,110169,35524,3.10,78135,0.7092,129,8785.72,0.00117,68.11,79.75,663,148
2025-01,Area_11,T139,Display,P_01,1066141,656792,1.62,610723,0.5728,3300,207249.03,0.00310,62.80,194.39,24192,2647
2025-02,Area_11,T139,Display,P_02,1720774,498400,3.45,1272528,0.7395,8721,386377.54,0.00507,44.30,224.54,62680,9240
2025-03,Area_11,T139,Display,P_03,1760584,620488,2.84,1385648,0.7870,1740,357544.26,0.00099,205.49,203.08,6850,1546
2025-04,Area_11,T139,Display,P_04,1847972,798940,2.31,1290609,0.6984,3742,390802.13,0.00202,104.44,211.48,19144,3172
2025-05,Area_11,T139,Display,P_05,370331,116401,3.18,269601,0.7280,734,26874.61,0.00198,36.61,72.57,6490,955
2025-06,Area_11,T139,Display,P_06,1921063,542436,3.54,1330856,0.6928,11027,210968.63,0.00574,19.13,109.82,74174,10934
2025-07,Area_11,T139,Display,P_07,263398,78980,3.33,166176,0.6309,676,15715.78,0.00257,23.25,59.67,3310,753
2025-08,Area_11,T139,Display,P_08,1279037,377319,3.39,971260,0.7594,5424,273340.40,0.00424,50.39,213.71,24999,7442
2025-09,Area_11,T139,Display,P_09,1728342,485492,3.56,958919,0.5548,9687,144355.36,0.00560,14.90,83.52,77680,8904
2025-10,Area_11,T139,Display,P_10,176789,98815,1.79,108987,0.6165,1032,13232.68,0.00584,12.82,74.85,6007,1363
2025-11,Area_11,T139,Display,P_11,1346438,579708,2.32,903773,0.6712,1853,86007.57,0.00138,46.42,63.88,11351,2741
2025-12,Area_11,T139,Display,P_12,912281,261569,3.49,602610,0.6606,528,194264.41,0.00058,367.93,212.94,1982,692
2025-01,Area_12,T154,Display,P_01,535647,277085,1.93,386571,0.7217,1843,26393.58,0.00344,14.32,49.27,17166,1532
2025-02,Area_12,T154,Display,P_02,679116,296037,2.29,528891,0.7788,1130,75554.93,0.00166,66.86,111.25,8828,1681
2025-03,Area_12,T154,Display,P_03,1580644,478481,3.30,926502,0.5862,1932,83743.46,0.00122,43.35,52.98,7356,2640
2025-04,Area_12,T154,Display,P_04,1095671,292531,3.75,925738,0.8449,4956,130799.87,0.00452,26.39,119.38,22153,5902
2025-05,Area_12,T154,Display,P_05,1321752,424832,3.11,1078228,0.8158,3207,246058.77,0.00243,76.73,186.16,27320,3802
2025-06,Area_12,T154,Display,P_06,1278597,526225,2.43,934982,0.7313,1036,105764.87,0.00081,102.09,82.72,4963,1043
2025-07,Area_12,T154,Display,P_07,445766,278383,1.60,323257,0.7252,1361,127832.58,0.00305,93.93,286.77,12115,2023
2025-08,Area_12,T154,Display,P_08,1137792,670752,1.70,723568,0.6359,3582,265493.55,0.00315,74.12,233.34,18577,5033
2025-09,Area_12,T154,Display,P_09,1464676,740204,1.98,924295,0.6311,5659,124513.72,0.00386,22.00,85.01,34359,4894
2025-10,Area_12,T154,Display,P_10,994779,309607,3.21,799374,0.8036,2179,269238.03,0.00219,123.56,270.65,13560,3075
2025-11,Area_12,T154,Display,P_11,456553,122401,3.73,352179,0.7714,1108,106988.71,0.00243,96.56,234.34,3534,1502
2025-12,Area_12,T154,Display,P_12,585614,194059,3.02,470852,0.8040,2861,30111.73,0.00489,10.52,51.42,21238,2559
2025-01,Area_10,T126,Display,P_01,1191765,680105,1.75,757792,0.6359,4128,341655.11,0.00346,82.77,286.68,28471,3374
2025-02,Area_10,T126,Display,P_02,621651,292741,2.12,482745,0.7766,3646,19855.60,0.00587,5.45,31.94,32364,5043
2025-03,Area_10,T126,Display,P_03,708670,259210,2.73,492500,0.6950,3538,199409.72,0.00499,56.36,281.39,11095,4689
2025-04,Area_10,T126,Display,P_04,1875393,713001,2.63,1090065,0.5812,6973,413069.90,0.00372,59.24,220.26,43364,6433
2025-05,Area_10,T126,Display,P_05,451510,173616,2.60,256553,0.5682,1766,116344.11,0.00391,65.88,257.68,7509,2216
2025-06,Area_10,T126,Display,P_06,612440,167233,3.66,413436,0.6751,1837,78799.32,0.00300,42.90,128.66,7515,2355
2025-07,Area_10,T126,Display,P_07,1342780,880004,1.53,1081606,0.8055,1872,58462.09,0.00139,31.23,43.54,14666,1538
2025-08,Area_10,T126,Display,P_08,424978,185996,2.28,312204,0.7346,1982,29778.87,0.00466,15.02,70.07,6017,1709
2025-09,Area_10,T126,Display,P_09,968963,619547,1.56,702126,0.7246,1036,263255.61,0.00107,254.11,271.69,6281,1481
2025-10,Area_10,T126,Display,P_10,1313394,643589,2.04,800234,0.6093,3114,276083.97,0.00237,88.66,210.21,22096,3411
2025-11,Area_10,T126,Display,P_11,795059,397147,2.00,611529,0.7692,3547,123068.06,0.00446,34.70,154.79,19636,3148
2025-12,Area_10,T126,Display,P_12,1921631,714497,2.69,1448212,0.7536,6518,99701.60,0.00339,15.30,51.88,30853,6185
2025-01,Area_6,T079,Display,P_01,960097,262781,3.65,752453,0.7837,3037,34725.90,0.00316,11.43,36.17,11242,4187
2025-02,Area_6,T079,Display,P_02,1279919,433886,2.95,838378,0.6550,3363,357558.74,0.00263,106.32,279.36,21616,3255
2025-03,Area_6,T079,Display,P_03,1834849,1073277,1.71,1411801,0.7694,6780,424438.21,0.00370,62.60,231.32,25334,7781
2025-04,Area_6,T079,Display,P_04,1342701,559102,2.40,1083705,0.8071,1089,77427.72,0.00081,71.10,57.67,5188,1219
2025-05,Area_6,T079,Display,P_05,857513,349670,2.45,593319,0.6919,2701,26429.13,0.00315,9.78,30.82,13178,3529
2025-06,Area_6,T079,Display,P_06,789776,262709,3.01,550216,0.6967,3947,236412.05,0.00500,59.90,299.34,38361,5895
2025-07,Area_6,T079,Display,P_07,188980,52789,3.58,140962,0.7459,792,39888.78,0.00419,50.36,211.07,4798,937
2025-08,Area_6,T079,Display,P_08,732476,200560,3.65,602419,0.8224,1397,168174.47,0.00191,120.38,229.60,6837,1835
2025-09,Area_6,T079,Display,P_09,822934,234170,3.51,616478,0.7491,2630,38026.98,0.00320,14.46,46.21,26255,2170
2025-10,Area_6,T079,Display,P_10,505996,284105,1.78,310877,0.6144,486,125940.86,0.00096,259.14,248.90,1910,722
2025-11,Area_6,T079,Display,P_11,334155,173261,1.93,229303,0.6862,249,87477.76,0.00075,351.32,261.79,2407,354
2025-12,Area_6,T079,Display,P_12,325043,86924,3.74,202193,0.6221,1672,96825.43,0.00514,57.91,297.88,8085,2028
2025-01,Area_2,T015,Display,P_01,1435753,578869,2.48,1047231,0.7294,2419,138295.93,0.00168,57.17,96.32,22617,2454
2025-02,Area_2,T015,Display,P_02,230657,63776,3.62,127808,0.5541,780,35271.30,0.00338,45.22,152.92,5986,869
2025-03,Area_2,T015,Display,P_03,1615016,562543,2.87,1177993,0.7294,6829,339906.09,0.00423,49.77,210.47,41238,8794
2025-04,Area_2,T015,Display,P_04,727944,434352,1.68,551361,0.7574,758,163510.82,0.00104,215.71,224.62,7206,1027
2025-05,Area_2,T015,Display,P_05,639985,180707,3.54,422087,0.6595,2873,140498.56,0.00449,48.90,219.53,9075,2832
2025-06,Area_2,T015,Display,P_06,1256612,440436,2.85,818597,0.6514,4060,115875.05,0.00323,28.54,92.21,19530,4704
2025-07,Area_2,T015,Display,P_07,1696162,538264,3.15,1439707,0.8488,2567,416434.07,0.00151,162.23,245.52,23164,3494
2025-08,Area_2,T015,Display,P_08,896440,452574,1.98,570799,0.6367,1501,57487.00,0.00167,38.30,64.13,13922,1867
2025-09,Area_2,T015,Display,P_09,410249,152259,2.69,334504,0.8154,1051,121457.61,0.00256,115.56,296.06,8708,1017
2025-10,Area_2,T015,Display,P_10,663566,269781,2.46,522458,0.7873,2195,89495.42,0.00331,40.77,134.87,10196,2417
2025-11,Area_2,T015,Display,P_11,120279,36746,3.27,100604,0.8364,395,9527.90,0.00328,24.12,79.21,3145,543
2025-12,Area_2,T015,Display,P_12,1813727,615778,2.95,1145240,0.6314,8665,241959.31,0.00478,27.92,133.40,62902,10561
2025-01,Area_11,T146,Display,P_01,1331197,603585,2.21,982183,0.7378,5812,145846.32,0.00437,25.09,109.56,53650,7989
2025-02,Area_11,T146,Display,P_02,596827,176452,3.38,477412,0.7999,3169,153673.43,0.00531,48.49,257.48,20844,2941
2025-03,Area_11,T146,Display,P_03,563413,162226,3.47,422691,0.7502,2478,54655.82,0.00440,22.06,97.01,20636,3122
2025-04,Area_11,T146,Display,P_04,195781,113554,1.72,153561,0.7844,810,30599.69,0.00414,37.78,156.30,4664,1067
2025-05,Area_11,T146,Display,P_05,205692,68162,3.02,152421,0.7410,643,37868.64,0.00313,58.89,184.10,4866,699
2025-06,Area_11,T146,Display,P_06,433079,221497,1.96,335619,0.7750,2205,113136.59,0.00509,51.31,261.24,12850,2370
2025-07,Area_11,T146,Display,P_07,563178,143564,3.92,310830,0.5519,2277,168541.04,0.00404,74.02,299.27,15836,2009
