MONTH,AREA,TERRITORY,SOURCE,SESSIONS,ENGAGED_SESSIONS,PAGEVIEWS,EVENT_CLICKS,EVENT_FORM_SUBMIT,EVENT_DOWNLOADS,EVENT_REGISTRATIONS,SCROLL_25,SCROLL_50,SCROLL_75,SCROLL_100
2025-01,Area_14,T176,Display,30637,18223,82846,3464,1484,1137,645,27054,20236,14758,8500
2025-02,Area_14,T176,Paid Search,4036,2042,15782,699,59,93,88,2761,1976,1441,1113
2025-02,Area_14,T176,Organic Search,34978,25950,60513,5114,496,1174,538,23839,17707,10966,7239
2025-02,Area_14,T176,Direct,38724,26891,168941,3566,1285,481,271,31504,23868,19825,11078
2025-02,Area_14,T176,Referral,11213,7930,28072,1201,436,440,251,8659,6649,5400,2717
2025-02,Area_14,T176,Display,10255,7998,36894,1009,144,168,278,8272,6951,4642,2847
2025-03,Area_14,T176,Paid Search,26813,17407,77127,3432,1062,947,177,17258,15388,10192,6693
2025-03,Area_14,T176,Organic Search,10382,5582,20725,1806,135,229,52,9112,7651,5931,4524
2025-03,Area_14,T176,Direct,10516,7354,26641,837,210,113,313,7589,5425,4581,3662
2025-03,Area_14,T176,Referral,34435,17859,79890,4412,792,450,528,29466,22114,16623,10504
2025-03,Area_14,T176,Display,18804,9967,53334,3103,191,728,346,12481,11156,8679,5633
2025-04,Area_14,T176,Paid Search,29739,15094,58791,5033,797,534,298,26314,19515,12241,6813
2025-04,Area_14,T176,Organic Search,16828,10020,33042,1852,730,346,462,13364,11202,7757,4168
2025-04,Area_14,T176,Direct,17044,12443,43534,1178,573,480,317,12368,8681,6688,4127
2025-04,Area_14,T176,Referral,10938,6233,46429,691,514,391,245,7605,6010,3698,2050
2025-04,Area_14,T176,Display,19728,12935,51073,1925,709,278,462,11982,8987,7292,4739
2025-05,Area_14,T176,Paid Search,33298,18562,119116,1843,806,391,810,28678,23074,18334,10489
2025-05,Area_14,T176,Organic Search,27198,19410,62673,3573,643,800,314,20943,15923,11653,8924
2025-05,Area_14,T176,Direct,39166,30886,155636,4000,863,629,800,31126,27215,19962,12618
2025-05,Area_14,T176,Referral,3713,1840,10570,642,69,116,79,3121,2537,1626,1087
2025-05,Area_14,T176,Display,21554,16059,46532,4164,429,429,187,17674,13055,10436,6753
2025-06,Area_14,T176,Paid Search,11046,7699,44807,2151,185,362,167,7212,5235,3355,2402
2025-06,Area_14,T176,Organic Search,16915,11429,61710,1494,516,579,352,13285,11480,8558,4313
2025-06,Area_14,T176,Direct,2225,1533,6473,121,41,27,13,1825,1421,1184,737
2025-06,Area_14,T176,Referral,6521,3153,15633,443,201,130,181,4911,3586,2316,1695
2025-06,Area_14,T176,Display,34946,27047,117745,2660,774,640,1002,26672,19784,16282,12254
2025-07,Area_14,T176,Paid Search,27143,16099,113668,5033,935,597,699,21743,16157,12964,7833
2025-07,Area_14,T176,Organic Search,30800,21541,84747,4733,617,1066,544,25673,21245,15657,12177
2025-07,Area_14,T176,Direct,23727,10868,49780,2075,509,899,237,16223,14334,11233,8764
2025-07,Area_14,T176,Referral,7822,3812,29501,1439,232,81,167,6063,5342,3374,1693
2025-07,Area_14,T176,Display,5670,4238,21558,460,171,215,66,4555,3967,3141,2415
2025-08,Area_14,T176,Paid Search,8459,5844,27622,594,209,275,73,6901,6110,5067,2795
2025-08,Area_14,T176,Organic Search,28398,13973,100404,4629,1064,408,579,17455,13046,8378,4930
2025-08,Area_14,T176,Direct,16423,8109,70146,2033,698,176,375,9979,8978,6457,4459
2025-08,Area_14,T176,Referral,10155,4601,15336,1054,240,155,157,6801,5895,4121,2221
2025-08,Area_14,T176,Display,39015,29114,126039,5657,430,1305,1035,35052,24799,16160,8358
2025-09,Area_14,T176,Paid Search,36478,25187,111135,3595,1001,1185,988,25333,17733,12874,10113
2025-09,Area_14,T176,Organic Search,21003,9451,63675,3720,779,397,254,15295,12240,8414,6371
2025-09,Area_14,T176,Direct,36531,17471,73726,2624,932,1235,1058,22477,18314,13689,9197
2025-09,Area_14,T176,Referral,29887,18454,81348,2926,1006,894,834,20903,15677,10859,5586
2025-09,Area_14,T176,Display,5148,2806,20787,636,91,176,73,4541,3874,3270,2113
2025-10,Area_14,T176,Paid Search,4291,2065,19293,431,108,119,28,2757,2251,1776,1177
2025-10,Area_14,T176,Organic Search,9316,4413,39052,1277,374,297,180,5915,5187,3924,1994
2025-10,Area_14,T176,Direct,7341,3381,14686,1425,98,133,208,5682,4421,3228,2213
2025-10,Area_14,T176,Referral,7695,4615,21139,553,240,100,186,4914,4328,3269,1691
2025-10,Area_14,T176,Display,11467,8562,48547,953,129,437,217,10307,7740,5949,4612
2025-11,Area_14,T176,Paid Search,23561,11202,70695,4058,973,370,314,16723,14842,10556,5564
2025-11,Area_14,T176,Organic Search,5323,2965,23483,865,226,162,69,3999,3558,2719,2001
2025-11,Area_14,T176,Direct,8512,6647,22973,782,211,227,152,6012,4554,2903,2157
2025-11,Area_14,T176,Referral,13600,6258,44636,1451,641,497,333,9116,7592,5596,3093
2025-11,Area_14,T176,Display,14830,8707,44706,2370,740,306,277,12739,9852,7756,4908
2025-12,Area_14,T176,Paid Search,36564,28160,152519,3663,651,1018,884,32552,27477,23352,14667
2025-12,Area_14,T176,Organic Search,11663,6632,36998,1054,428,372,248,10043,7074,4804,3003
2025-12,Area_14,T176,Direct,39181,26663,95629,2553,1673,1060,525,25150,18542,12959,9967
2025-12,Area_14,T176,Referral,26490,21085,68897,4430,1287,389,256,20298,15456,10271,5427
2025-12,Area_14,T176,Display,15292,7315,35016,1930,437,567,148,10665,9383,7958,5420
2025-01,Area_15,T197,Paid Search,12054,8830,54163,1609,329,380,298,10814,7923,4879,2819
2025-01,Area_15,T197,Organic Search,25594,13534,81988,4586,1136,359,190,16102,12634,8612,5751
2025-01,Area_15,T197,Direct,18660,10682,58282,1809,559,362,546,16294,13689,11408,8790
2025-01,Area_15,T197,Referral,21908,13273,96124,4005,302,865,376,14827,11926,7854,5254
2025-01,Area_15,T197,Display,20245,11026,64583,1747,430,412,502,14652,11824,8532,6339
2025-02,Area_15,T197,Paid Search,10349,7895,44126,1495,131,388,254,8253,5838,4061,3148
2025-02,Area_15,T197,Organic Search,12992,9470,36628,1590,581,260,75,9005,7339,5392,3029
2025-02,Area_15,T197,Direct,15576,10697,55214,1988,388,459,259,13281,11050,7825,4003
2025-02,Area_15,T197,Referral,2032,1202,8906,160,32,35,54,1675,1229,955,555
2025-02,Area_15,T197,Display,12533,7221,56242,1704,293,345,63,8260,6176,3945,2932
2025-03,Area_15,T197,Paid Search,37698,22403,142528,2433,1270,509,915,27572,19338,14023,7730
2025-03,Area_15,T197,Organic Search,32305,20549,77003,2969,1303,1241,951,26011,18247,14554,10028
2025-03,Area_15,T197,Direct,38090,21835,149245,2269,766,494,492,25410,22795,15124,10528
2025-03,Area_15,T197,Referral,18504,8816,56893,955,272,438,220,13367,11475,8174,6032
2025-03,Area_15,T197,Display,28861,15996,74094,4782,696,1067,794,17814,14168,10289,7720
2025-04,Area_15,T197,Paid Search,33068,18111,107574,2328,1597,457,165,26693,23136,16446,10757
2025-04,Area_15,T197,Organic Search,10585,6184,35817,1766,451,191,262,8390,5992,4893,3181
2025-04,Area_15,T197,Direct,14992,7014,47456,2691,604,548,385,9297,8259,6355,4443
2025-04,Area_15,T197,Referral,23445,13160,59222,4211,513,856,431,20996,17207,14306,9360
2025-04,Area_15,T197,Display,32618,18633,104280,3359,761,463,852,26129,19154,11820,7041
2025-05,Area_15,T197,Paid Search,34685,20031,71389,2523,1543,1172,455,28917,24032,19771,13615
2025-05,Area_15,T197,Organic Search,12848,9924,40599,1301,341,243,132,9020,7853,6648,5227
2025-05,Area_15,T197,Direct,19211,14921,42034,1213,927,680,389,12876,10422,8329,6654
2025-05,Area_15,T197,Referral,25416,12158,78272,1837,518,762,271,17122,15180,9858,7473
2025-05,Area_15,T197,Display,19361,9270,57922,1676,598,607,365,15090,11866,7628,5761
2025-06,Area_15,T197,Paid Search,20859,13483,76404,1383,353,389,284,17467,12403,9983,7076
2025-06,Area_15,T197,Organic Search,33220,18558,121128,4392,1275,580,857,20439,15071,10786,7793
2025-06,Area_15,T197,Direct,10886,6190,38552,1158,471,370,176,8578,7025,4251,2339
2025-06,Area_15,T197,Referral,25815,14198,79544,4894,406,973,318,21435,15368,10732,7136
2025-06,Area_15,T197,Display,8191,5048,26216,926,183,166,226,6833,6148,4200,2734
2025-07,Area_15,T197,Paid Search,36979,18133,140110,3441,510,732,469,22526,16467,10191,7845
2025-07,Area_15,T197,Organic Search,36217,28899,96816,3234,1787,850,237,24155,18360,13156,7599
2025-07,Area_15,T197,Direct,6908,3894,29082,921,271,170,48,4308,3438,2281,1329
2025-07,Area_15,T197,Referral,22719,13647,78981,1230,969,697,604,15217,13139,10177,6888
2025-07,Area_15,T197,Display,12367,6414,31562,2401,372,123,231,11042,7974,6478,3336
2025-08,Area_15,T197,Paid Search,11064,7880,19411,2136,280,346,131,7040,5596,4346,3070
2025-08,Area_15,T197,Organic Search,26324,18230,68457,4622,1075,819,567,18933,14189,9350,6647
2025-08,Area_15,T197,Direct,8053,5323,16084,1046,272,182,55,5431,4274,3514,1890
2025-08,Area_15,T197,Referral,30988,23685,101970,2062,1234,1183,489,21532,17084,11015,5941
2025-08,Area_15,T197,Display,11448,5179,25656,1109,326,453,188,8083,6658,4799,2496
2025-09,Area_15,T197,Paid Search,35237,19494,96202,6526,1161,564,704,23691,18160,14231,9464
2025-09,Area_15,T197,Organic Search,22433,15846,73558,2879,497,884,143,17552,12995,9910,5388
2025-09,Area_15,T197,Direct,25448,18762,101380,4115,495,369,750,17595,13845,10525,7861
2025-09,Area_15,T197,Referral,17313,9301,71786,3413,454,241,140,14350,11816,9407,6157
2025-09,Area_15,T197,Display,7463,3395,26309,671,186,227,98,5468,4812,3546,1775
2025-10,Area_15,T197,Paid Search,21037,14574,37525,1538,491,701,313,15697,13446,8742,6795
2025-10,Area_15,T197,Organic Search,19634,14407,31683,1779,603,367,518,12714,10790,7742,5631
2025-10,Area_15,T197,Direct,33411,21756,136301,2252,1552,1296,241,25853,22932,17083,11462
2025-10,Area_15,T197,Referral,4384,3193,15428,421,214,123,37,3604,2966,1861,1104
2025-10,Area_15,T197,Display,32259,24627,127809,6321,981,1141,785,19369,15937,10712,6364
2025-11,Area_15,T197,Paid Search,23726,11189,51497,3551,313,335,190,14320,11249,8252,4490
2025-11,Area_15,T197,Organic Search,22114,13895,54424,3370,1047,742,651,16081,14133,9004,6833
2025-11,Area_15,T197,Direct,34935,20378,116448,4837,1537,1020,694,23070,18481,11578,5871
2025-11,Area_15,T197,Referral,22826,17512,62848,2501,404,239,475,17500,14302,11773,8607
2025-11,Area_15,T197,Display,34209,26937,96004,2980,1118,1056,544,29952,22499,14932,8043
2025-12,Area_15,T197,Paid Search,13490,7994,49494,2572,168,268,246,9375,7158,4808,2559
2025-12,Area_15,T197,Organic Search,2295,1313,4152,166,78,64,67,1735,1448,993,659
2025-12,Area_15,T197,Direct,35171,19390,144127,5125,1358,1177,235,23288,18800,13047,10331
2025-12,Area_15,T197,Referral,6655,3982,29040,876,116,215,47,4785,4017,2530,1597
2025-12,Area_15,T197,Display,25743,17183,84103,5146,678,727,140,18755,15049,9210,6691
2025-01,Area_5,T059,Paid Search,21092,14434,70053,1516,595,387,203,18784,16752,14176,10878
2025-01,Area_5,T059,Organic Search,4645,3122,11620,918,213,161,33,3581,2972,2070,1469
2025-01,Area_5,T059,Direct,36899,18506,149572,4415,1088,445,392,29855,21868,16130,8736
2025-01,Area_5,T059,Referral,4401,2667,10520,645,198,101,71,3239,2481,1815,1418
2025-01,Area_5,T059,Display,14199,8424,37676,996,474,294,272,12002,9559,7733,4519
2025-02,Area_5,T059,Paid Search,35356,19656,157422,5078,1474,683,945,21388,15410,10522,6973
2025-02,Area_5,T059,Organic Search,30399,17811,63867,4453,674,627,829,23102,18379,12265,9030
2025-02,Area_5,T059,Direct,5145,3726,18986,407,200,64,89,3200,2240,1885,1436
2025-02,Area_5,T059,Referral,21236,9702,56723,2760,347,535,407,17013,12517,10621,5469
2025-02,Area_5,T059,Display,11663,7696,48261,587,369,147,196,8426,7239,5514,3348
2025-03,Area_5,T059,Paid Search,31673,17513,102724,5535,1044,847,820,28294,20244,13224,6975
2025-03,Area_5,T059,Organic Search,34167,25820,99712,2849,505,1099,223,29666,23448,15332,11583
2025-03,Area_5,T059,Direct,4720,3183,15747,499,86,86,90,4170,3275,2115,1495
2025-03,Area_5,T059,Referral,34450,16631,153340,2466,1200,655,431,30346,24834,16978,12443
2025-03,Area_5,T059,Display,32893,14816,145182,6228,1293,466,884,27234,20973,15150,7692
2025-04,Area_5,T059,Paid Search,28974,14149,60665,2166,600,1057,509,19839,14964,10854,6478
2025-04,Area_5,T059,Organic Search,10937,6282,31233,1512,375,172,128,8856,6266,5206,2630
2025-04,Area_5,T059,Direct,2890,1569,9172,340,85,29,84,2195,1916,1260,724
2025-04,Area_5,T059,Referral,7697,4390,20184,864,203,274,225,5903,4859,3431,2301
2025-04,Area_5,T059,Display,6251,3183,18776,801,209,230,135,4004,3328,2430,1807
2025-05,Area_5,T059,Paid Search,36684,28468,137939,6421,917,996,849,31682,24105,14514,10993
2025-05,Area_5,T059,Organic Search,5251,3644,15830,307,242,115,89,4326,3510,2902,2023
2025-05,Area_5,T059,Direct,26801,19564,49356,2418,735,692,674,16893,13468,10149,6430
2025-05,Area_5,T059,Referral,34989,18595,124290,1750,1624,781,608,22794,17883,11687,7370
2025-05,Area_5,T059,Display,39326,24095,72502,3035,605,909,580,33977,24636,15689,9283
2025-06,Area_5,T059,Paid Search,22164,15000,97609,3466,698,458,392,14190,12700,10476,7609
2025-06,Area_5,T059,Organic Search,28933,13237,98726,1528,1282,1136,288,18616,13767,10249,5671
2025-06,Area_5,T059,Direct,13328,9664,35356,759,299,243,265,8419,5996,4016,2035
2025-06,Area_5,T059,Referral,37555,22805,82721,3467,388,1058,1069,29848,25009,16343,10977
2025-06,Area_5,T059,Display,30658,23287,119400,5949,498,720,443,20738,17121,12093,9000
2025-07,Area_5,T059,Paid Search,29993,18645,125165,5457,1247,942,844,18675,15278,9523,7332
2025-07,Area_5,T059,Organic Search,26033,15271,39075,3968,628,709,523,20648,14690,10902,6910
2025-07,Area_5,T059,Direct,24708,13162,83207,4779,983,925,324,18124,16152,11862,6344
2025-07,Area_5,T059,Referral,31049,21730,98768,5380,329,727,741,20635,16753,10821,6264
2025-07,Area_5,T059,Display,29337,14278,91550,3411,464,735,786,18000,14771,10418,6253
2025-08,Area_5,T059,Paid Search,10379,5247,20876,1680,214,386,162,6227,5020,3262,1680
2025-08,Area_5,T059,Organic Search,12955,7679,29167,1474,329,179,203,7828,5635,3575,2299
2025-08,Area_5,T059,Direct,26031,18497,40231,4192,291,759,398,17173,13200,9601,6129
2025-08,Area_5,T059,Referral,26499,13187,41521,3806,398,568,701,22134,15842,12874,9465
2025-08,Area_5,T059,Display,38160,30195,160311,4547,890,804,494,29810,24625,19296,14582
2025-09,Area_5,T059,Paid Search,6670,4867,23693,393,174,249,101,4539,3221,1976,1450
2025-09,Area_5,T059,Organic Search,27571,18394,67941,1586,1231,1094,691,22149,16015,10322,5883
2025-09,Area_5,T059,Direct,32061,22346,62275,2861,802,1170,220,19999,15467,9528,5189
2025-09,Area_5,T059,Referral,5397,4022,19628,363,213,99,108,4472,3993,2907,1586
2025-09,Area_5,T059,Display,34643,22168,119366,4716,1160,566,426,23962,18840,12621,7450
2025-10,Area_5,T059,Paid Search,11055,6711,26201,1147,347,235,173,7939,5934,3615,2021
2025-10,Area_5,T059,Organic Search,30793,19408,89320,5361,895,590,615,20244,18201,14277,8877
2025-10,Area_5,T059,Direct,34652,24369,113143,5191,818,711,833,21671,16403,13095,6947
2025-10,Area_5,T059,Referral,20035,10857,65666,3381,387,662,377,17766,12569,7927,5681
2025-10,Area_5,T059,Display,34119,22571,100741,2893,1589,615,744,23005,17244,12786,6792
2025-11,Area_5,T059,Paid Search,32646,14882,58123,5913,1011,449,494,29355,21965,16856,9767
2025-11,Area_5,T059,Organic Search,11761,5703,45480,972,498,395,240,7093,5850,4399,2812
2025-11,Area_5,T059,Direct,9235,4534,41065,1539,351,259,114,5627,4109,3293,1746
2025-11,Area_5,T059,Referral,20513,11996,91202,3362,593,615,498,13395,10659,8595,5798
2025-11,Area_5,T059,Display,25584,18366,50846,1476,1038,893,495,15522,12232,9087,4903
2025-12,Area_5,T059,Paid Search,6550,4585,17718,740,136,123,91,5096,4249,2661,2128
2025-12,Area_5,T059,Organic Search,30455,17775,115988,2868,850,599,562,21825,17476,12241,7855
2025-12,Area_5,T059,Direct,12395,5866,21364,831,237,324,265,10432,8664,6422,3973
2025-12,Area_5,T059,Referral,30940,16585,127281,5306,982,419,504,25231,17905,11043,7826
2025-12,Area_5,T059,Display,6575,3460,21798,1196,264,108,115,5282,4444,3117,1766
2025-01,Area_6,T081,Paid Search,18021,8727,55646,2196,738,345,128,11301,8699,6411,4797
2025-01,Area_6,T081,Organic Search,24989,16557,83662,3725,756,862,568,22361,19118,13318,8981
2025-01,Area_6,T081,Direct,23522,10907,54029,1987,779,715,579,17959,15943,12321,7471
2025-01,Area_6,T081,Referral,37640,26312,153141,2713,798,494,631,28816,20284,13251,10206
2025-01,Area_6,T081,Display,24933,19534,63309,2986,680,484,458,19658,15481,12671,8139
2025-02,Area_6,T081,Paid Search,39562,21341,83101,4314,1347,700,721,27518,21576,16766,10204
2025-02,Area_6,T081,Organic Search,28608,15902,60201,1566,555,433,145,20599,15841,13293,10294
2025-02,Area_6,T081,Direct,26400,20958,105135,4235,1213,502,286,20445,14754,10969,8385
2025-02,Area_6,T081,Referral,13664,7743,55450,2515,383,238,191,9152,7459,5628,3673
2025-02,Area_6,T081,Display,37924,20411,132490,4830,1300,684,225,25844,22394,14560,9256
2025-03,Area_6,T081,Paid Search,30180,17631,100365,4985,448,598,337,23245,18493,14085,11086
2025-03,Area_6,T081,Organic Search,11735,7667,37910,2292,305,464,89,7185,5326,3325,1942
2025-03,Area_6,T081,Direct,28570,17253,62820,2947,484,769,341,18693,15778,11829,7093
2025-03,Area_6,T081,Referral,20263,13551,58760,2367,300,553,340,13942,10323,7766,5472
2025-03,Area_6,T081,Display,31137,18535,92751,2430,1114,326,565,19172,15806,12074,6117
2025-04,Area_6,T081,Paid Search,5246,3731,13672,635,86,126,86,3447,2993,1892,1002
2025-04,Area_6,T081,Organic Search,28936,13786,58982,2492,447,326,614,20404,16652,12274,9657
2025-04,Area_6,T081,Direct,39809,19214,67167,4904,1624,1352,634,29356,24887,20991,11161
2025-04,Area_6,T081,Referral,21891,15890,45393,2195,559,298,284,16610,14721,9165,5716
2025-04,Area_6,T081,Display,11004,6955,35903,1190,127,294,60,8648,6828,5497,4329
2025-05,Area_6,T081,Paid Search,26199,19178,114940,1937,823,863,620,18455,13392,9412,6945
2025-05,Area_6,T081,Organic Search,21743,16524,41935,4167,511,580,614,16851,12145,7454,4889
2025-05,Area_6,T081,Direct,26471,18287,43048,2799,1309,339,388,20427,15800,11466,6586
2025-05,Area_6,T081,Referral,23989,14154,45101,3717,1009,507,395,20718,14825,9203,4609
2025-05,Area_6,T081,Display,28208,18215,100657,5337,1230,323,834,18557,16217,13485,10179
2025-06,Area_6,T081,Paid Search,21403,13766,57170,2826,423,291,527,13600,12117,9641,6825
2025-06,Area_6,T081,Organic Search,21358,16922,44199,2463,758,374,388,17723,12603,10622,5463
2025-06,Area_6,T081,Direct,8800,5006,22531,492,431,232,86,5399,4041,2700,2141
2025-06,Area_6,T081,Referral,12732,9582,53777,834,394,381,136,10149,8889,6806,3669
2025-06,Area_6,T081,Display,18006,11980,70180,1721,868,387,196,14185,10519,7293,4374
2025-07,Area_6,T081,Paid Search,14398,8386,35602,786,580,225,233,8824,6895,4253,2855
2025-07,Area_6,T081,Organic Search,3466,2606,13001,571,38,79,57,2528,2273,1745,1240
2025-07,Area_6,T081,Direct,27475,19056,41469,4858,608,554,165,21167,16815,10734,5723
2025-07,Area_6,T081,Referral,3944,2967,11399,576,83,110,100,3080,2446,1632,1055
2025-07,Area_6,T081,Display,22961,11601,87325,1402,1015,421,445,15717,13359,8770,6354
2025-08,Area_6,T081,Paid Search,14036,9552,55826,1337,317,549,257,9323,7847,6425,3807
2025-08,Area_6,T081,Organic Search,22965,12161,91866,2866,452,917,362,20658,15056,10832,6044
2025-08,Area_6,T081,Direct,36411,25997,126351,6005,775,1192,464,26147,20623,15228,12035
2025-08,Area_6,T081,Referral,29855,19241,63273,5929,994,870,249,19377,15401,9392,5851
2025-08,Area_6,T081,Display,30322,21261,69270,1801,965,684,635,24051,20677,16598,12238
2025-09,Area_6,T081,Paid Search,28132,16341,68596,5601,323,520,375,20196,17753,11019,8765
2025-09,Area_6,T081,Organic Search,11403,7512,25690,1418,415,214,179,9269,8226,5172,3526
2025-09,Area_6,T081,Direct,24113,18849,74263,3780,1181,740,324,19010,13495,10771,6345
2025-09,Area_6,T081,Referral,39563,22396,67807,2384,1622,1489,556,32925,23616,17623,12825
2025-09,Area_6,T081,Display,26806,12766,97754,2294,594,391,215,19496,17454,11904,7136
2025-10,Area_6,T081,Paid Search,14345,9367,38536,2628,458,329,202,12793,10106,7086,4419
2025-10,Area_6,T081,Organic Search,24212,17231,76641,2030,798,963,512,21494,16054,12441,8719
2025-10,Area_6,T081,Direct,19506,11242,52826,3194,938,625,277,16315,13021,8882,4705
2025-10,Area_6,T081,Referral,15664,7862,32449,1820,614,473,353,13964,9906,6097,3058
2025-10,Area_6,T081,Display,22824,17125,56715,3560,972,489,264,14699,12983,10667,6112
2025-11,Area_6,T081,Paid Search,31571,18919,118880,4470,1454,931,260,27333,20577,12799,6854
2025-11,Area_6,T081,Organic Search,10338,5680,27085,638,370,387,70,8112,6833,4488,2268
