INTERACTION_ID,CUSTOMER_ID,TIER,CONTACT_DATE,CALL_TYPE,CALL_DURATION,REACH_BACK
INT008531,4557581403,tier_2,2025-01-25,Outbound,50,false
INT008532,4557581403,tier_2,2025-01-01,Outbound,30,true
INT008533,4557581403,tier_2,2025-11-19,Outbound,30,false
INT008534,4557581403,tier_2,2025-02-05,Outbound,30,true
INT008535,4557581403,tier_2,2025-02-19,Outbound,10,false
INT008536,4557581403,tier_2,2025-01-10,Inbound,10,true
INT008537,4072497606,tier_3,2025-09-03,Outbound,50,false
INT008538,4072497606,tier_3,2025-10-14,Follow-up,30,false
INT008539,4072497606,tier_3,2025-08-11,Outbound,30,false
INT008540,3909973261,tier_3,2025-10-18,Inbound,50,false
INT008541,3909973261,tier_3,2025-07-28,Follow-up,20,false
INT008542,3909973261,tier_3,2025-04-28,Outbound,10,false
INT008543,3909973261,tier_3,2025-05-21,Outbound,10,false
INT008544,3858043241,tier_2,2025-06-04,Outbound,50,false
INT008545,3858043241,tier_2,2025-12-07,Follow-up,20,true
INT008546,3858043241,tier_2,2025-09-11,Follow-up,20,false
INT008547,3858043241,tier_2,2025-09-21,Inbound,40,false
INT008548,3858043241,tier_2,2025-07-04,Inbound,50,false
INT008549,7281402214,tier_2,2025-06-16,Follow-up,20,true
INT008550,7281402214,tier_2,2025-11-10,Follow-up,50,false
INT008551,7281402214,tier_2,2025-08-16,Inbound,40,false
INT008552,7281402214,tier_2,2025-02-27,Follow-up,40,true
INT008553,7281402214,tier_2,2025-11-25,Follow-up,40,false
INT008554,7281402214,tier_2,2025-12-13,Outbound,30,true
INT008555,2706269671,tier_3,2025-10-07,Follow-up,50,false
INT008556,2706269671,tier_3,2025-06-29,Follow-up,40,true
INT008557,2706269671,tier_3,2025-11-02,Outbound,10,false
INT008558,2706269671,tier_3,2025-10-28,Inbound,40,false
INT008559,2706269671,tier_3,2025-04-28,Follow-up,10,false
INT008560,4514634784,unidentified,2025-06-12,Follow-up,20,true
INT008561,4514634784,unidentified,2025-11-11,Outbound,20,false
INT008562,4514634784,unidentified,2025-08-02,Inbound,20,false
INT008563,2439311412,tier_1,2025-11-17,Outbound,10,false
INT008564,2439311412,tier_1,2025-11-02,Follow-up,20,false
INT008565,2439311412,tier_1,2025-06-08,Outbound,20,true
INT008566,2439311412,tier_1,2025-12-08,Inbound,50,false
INT008567,2439311412,tier_1,2025-05-25,Follow-up,40,true
INT008568,2439311412,tier_1,2025-04-03,Follow-up,50,false
INT008569,4956059622,tier_2,2025-09-10,Outbound,30,true
INT008570,4956059622,tier_2,2025-11-20,Outbound,20,false
INT008571,4956059622,tier_2,2025-02-05,Follow-up,20,false
INT008572,4956059622,tier_2,2025-05-02,Outbound,20,true
INT008573,4956059622,tier_2,2025-11-23,Follow-up,20,false
INT008574,4956059622,tier_2,2025-02-10,Inbound,50,false
INT008575,4956059622,tier_2,2025-05-14,Follow-up,10,false
INT008576,5603859153,tier_2,2025-04-06,Inbound,10,false
INT008577,5603859153,tier_2,2025-01-03,Follow-up,30,false
INT008578,5603859153,tier_2,2025-02-09,Follow-up,10,false
INT008579,5603859153,tier_2,2025-10-29,Outbound,20,true
INT008580,5603859153,tier_2,2025-12-21,Outbound,30,false
INT008581,4874040661,unidentified,2025-03-30,Inbound,20,false
INT008582,4874040661,unidentified,2025-04-15,Inbound,30,false
INT008583,4874040661,unidentified,2025-01-10,Follow-up,20,false
INT008584,5352588875,tier_1,2025-10-02,Follow-up,20,false
INT008585,5352588875,tier_1,2025-02-18,Outbound,20,false
INT008586,5352588875,tier_1,2025-09-14,Outbound,20,false
INT008587,5352588875,tier_1,2025-07-07,Follow-up,50,true
INT008588,5352588875,tier_1,2025-09-06,Outbound,10,true
INT008589,5352588875,tier_1,2025-02-28,Outbound,20,false
INT008590,5352588875,tier_1,2025-06-28,Inbound,40,false
INT008591,1474936686,tier_3,2025-05-13,Outbound,10,false
INT008592,1474936686,tier_3,2025-05-08,Inbound,50,false
INT008593,1474936686,tier_3,2025-07-24,Outbound,30,false
INT008594,5512928330,unidentified,2025-11-30,Follow-up,10,false
INT008595,2389496299,unidentified,2025-12-22,Outbound,50,false
INT008596,2389496299,unidentified,2025-06-20,Follow-up,30,false
INT008597,2389496299,unidentified,2025-02-27,Outbound,30,false
INT008598,6637549715,tier_3,2025-09-20,Inbound,10,false
INT008599,6637549715,tier_3,2025-09-03,Outbound,20,false
INT008600,6637549715,tier_3,2025-06-13,Outbound,50,false
INT008601,7823792197,tier_2,2025-07-27,Outbound,20,false
INT008602,7823792197,tier_2,2025-11-14,Outbound,10,true
INT008603,7823792197,tier_2,2025-01-28,Inbound,20,false
INT008604,7823792197,tier_2,2025-03-13,Inbound,30,false
INT008605,7770238075,unidentified,2025-07-07,Outbound,40,false
INT008606,3280932055,tier_2,2025-05-12,Inbound,40,false
INT008607,3280932055,tier_2,2025-08-14,Inbound,30,false
INT008608,3280932055,tier_2,2025-01-03,Follow-up,10,false
INT008609,3280932055,tier_2,2025-02-07,Follow-up,50,false
INT008610,3280932055,tier_2,2025-12-19,Outbound,40,false
INT008611,9380148736,unidentified,2025-06-06,Follow-up,40,false
INT008612,9380148736,unidentified,2025-06-02,Inbound,40,false
INT008613,9380148736,unidentified,2025-10-26,Outbound,20,false
INT008614,2929954818,tier_2,2025-11-24,Inbound,40,false
INT008615,2929954818,tier_2,2025-12-11,Inbound,30,false
INT008616,2929954818,tier_2,2025-03-01,Inbound,40,false
INT008617,2929954818,tier_2,2025-08-31,Follow-up,40,false
INT008618,3449542404,tier_3,2025-10-18,Outbound,20,true
INT008619,3449542404,tier_3,2025-04-17,Inbound,50,false
INT008620,3449542404,tier_3,2025-03-13,Outbound,10,false
INT008621,3449542404,tier_3,2025-02-27,Inbound,40,false
INT008622,3449542404,tier_3,2025-12-21,Outbound,50,true
INT008623,6482351674,unidentified,2025-11-25,Inbound,20,false
INT008624,1584436975,tier_2,2025-10-12,Inbound,20,false
INT008625,1584436975,tier_2,2025-03-09,Inbound,30,false
INT008626,1584436975,tier_2,2025-07-27,Follow-up,40,false
INT008627,1584436975,tier_2,2025-02-11,Follow-up,10,false
INT008628,1584436975,tier_2,2025-03-06,Follow-up,10,false
INT008629,1584436975,tier_2,2025-01-01,Outbound,10,true
INT008630,1584436975,tier_2,2025-03-18,Inbound,30,false
INT008631,9189150196,tier_3,2025-01-06,Outbound,30,false
INT008632,9189150196,tier_3,2025-08-24,Outbound,10,false
INT008633,9189150196,tier_3,2025-03-16,Follow-up,50,false
INT008634,4954000709,tier_1,2025-01-25,Follow-up,10,true
INT008635,4954000709,tier_1,2025-02-12,Outbound,20,true
INT008636,4954000709,tier_1,2025-10-09,Follow-up,10,true
INT008637,4954000709,tier_1,2025-02-26,Follow-up,20,false
INT008638,4954000709,tier_1,2025-01-12,Follow-up,50,false
INT008639,4954000709,tier_1,2025-05-13,Inbound,10,false
INT008640,4954000709,tier_1,2025-09-17,Outbound,30,false
INT008641,4954000709,tier_1,2025-02-14,Inbound,10,false
INT008642,4954000709,tier_1,2025-10-15,Follow-up,20,true
INT008643,4756438746,tier_3,2025-02-23,Inbound,40,false
INT008644,4756438746,tier_3,2025-12-10,Follow-up,30,false
INT008645,4756438746,tier_3,2025-05-23,Outbound,10,true
INT008646,4756438746,tier_3,2025-04-12,Inbound,10,false
INT008647,4756438746,tier_3,2025-01-09,Inbound,30,false
INT008648,1978420757,unidentified,2025-06-12,Inbound,50,true
INT008649,1978420757,unidentified,2025-12-21,Inbound,10,false
INT008650,2408769378,tier_3,2025-07-26,Inbound,30,false
INT008651,2408769378,tier_3,2025-08-17,Outbound,30,false
INT008652,2408769378,tier_3,2025-09-06,Follow-up,50,false
INT008653,2408769378,tier_3,2025-01-24,Follow-up,20,false
INT008654,2408769378,tier_3,2025-09-04,Inbound,30,false
INT008655,5939978948,tier_1,2025-02-12,Outbound,20,false
INT008656,5939978948,tier_1,2025-03-16,Follow-up,30,true
INT008657,5939978948,tier_1,2025-09-02,Inbound,40,false
INT008658,5939978948,tier_1,2025-04-30,Outbound,30,false
INT008659,5939978948,tier_1,2025-04-02,Inbound,20,false
INT008660,5939978948,tier_1,2025-10-12,Follow-up,20,false
INT008661,5939978948,tier_1,2025-04-21,Inbound,20,true
INT008662,9504290872,tier_2,2025-01-18,Inbound,30,true
INT008663,9504290872,tier_2,2025-11-18,Outbound,40,true
INT008664,9504290872,tier_2,2025-03-10,Inbound,20,true
INT008665,9504290872,tier_2,2025-06-05,Inbound,20,true
INT008666,9504290872,tier_2,2025-10-28,Outbound,10,true
INT008667,9504290872,tier_2,2025-01-31,Follow-up,50,true
INT008668,9504290872,tier_2,2025-11-22,Outbound,10,false
INT008669,8450290869,tier_1,2025-05-28,Outbound,30,true
INT008670,8450290869,tier_1,2025-07-27,Outbound,10,false
INT008671,8450290869,tier_1,2025-03-08,Follow-up,30,false
INT008672,8450290869,tier_1,2025-03-31,Follow-up,30,false
INT008673,8450290869,tier_1,2025-12-01,Outbound,20,false
INT008674,8450290869,tier_1,2025-09-05,Follow-up,10,true
INT008675,8450290869,tier_1,2025-09-09,Follow-up,30,true
INT008676,8450290869,tier_1,2025-12-27,Follow-up,10,false
INT008677,8450290869,tier_1,2025-06-12,Outbound,10,true
INT008678,5860065280,unidentified,2025-08-25,Inbound,30,false
INT008679,5860065280,unidentified,2025-09-01,Follow-up,50,false
INT008680,9879381308,unidentified,2025-09-22,Outbound,50,false
INT008681,9879381308,unidentified,2025-04-12,Follow-up,30,true
INT008682,5507734385,tier_3,2025-05-28,Outbound,30,false
INT008683,5507734385,tier_3,2025-06-18,Follow-up,50,true
INT008684,5507734385,tier_3,2025-12-22,Follow-up,50,false
INT008685,5507734385,tier_3,2025-09-16,Outbound,30,false
INT008686,5507734385,tier_3,2025-08-06,Inbound,10,false
INT008687,4706991445,unidentified,2025-03-16,Outbound,40,false
INT008688,4706991445,unidentified,2025-10-04,Follow-up,10,false
INT008689,4706991445,unidentified,2025-03-31,Follow-up,30,false
INT008690,6982161226,tier_2,2025-11-11,Follow-up,10,false
INT008691,6982161226,tier_2,2025-10-29,Outbound,10,false
INT008692,6982161226,tier_2,2025-03-24,Outbound,20,false
INT008693,6982161226,tier_2,2025-07-13,Outbound,50,false
INT008694,6982161226,tier_2,2025-06-12,Outbound,30,false
INT008695,6982161226,tier_2,2025-05-27,Outbound,30,false
INT008696,6982161226,tier_2,2025-09-13,Follow-up,40,false
INT008697,1898839800,unidentified,2025-11-16,Follow-up,20,true
INT008698,2758607007,tier_2,2025-05-18,Inbound,40,false
INT008699,2758607007,tier_2,2025-12-15,Follow-up,10,true
INT008700,2758607007,tier_2,2025-10-08,Outbound,10,true
INT008701,2758607007,tier_2,2025-04-25,Follow-up,30,false
INT008702,2497854399,unidentified,2025-11-03,Follow-up,30,false
INT008703,2497854399,unidentified,2025-03-11,Outbound,10,false
INT008704,2497854399,unidentified,2025-04-27,Outbound,20,false
INT008705,5289079122,tier_1,2025-09-07,Inbound,50,false
INT008706,5289079122,tier_1,2025-12-27,Follow-up,40,false
INT008707,5289079122,tier_1,2025-07-01,Inbound,50,false
INT008708,5289079122,tier_1,2025-06-01,Outbound,10,false
INT008709,5289079122,tier_1,2025-02-11,Follow-up,30,true
INT008710,5289079122,tier_1,2025-05-26,Follow-up,10,false
INT008711,5289079122,tier_1,2025-02-07,Inbound,10,false
INT008712,5289079122,tier_1,2025-01-31,Follow-up,20,false
INT008713,5289079122,tier_1,2025-09-24,Follow-up,50,false
INT008714,3298152468,tier_3,2025-11-24,Follow-up,40,false
INT008715,3298152468,tier_3,2025-07-12,Outbound,30,true
INT008716,3298152468,tier_3,2025-06-28,Inbound,10,false
INT008717,3298152468,tier_3,2025-10-31,Outbound,50,false
INT008718,7767225798,unidentified,2025-01-12,Follow-up,30,false
INT008719,5761124981,tier_2,2025-02-07,Outbound,30,false
INT008720,5761124981,tier_2,2025-06-11,Outbound,10,true
INT008721,5761124981,tier_2,2025-08-31,Outbound,30,false
INT008722,5761124981,tier_2,2025-11-26,Outbound,50,true
INT008723,8896027549,tier_3,2025-05-11,Inbound,10,false
INT008724,8896027549,tier_3,2025-12-09,Inbound,20,false
INT008725,8896027549,tier_3,2025-09-01,Inbound,40,true
INT008726,8896027549,tier_3,2025-07-03,Follow-up,10,false
INT008727,8896027549,tier_3,2025-02-12,Outbound,50,true
INT008728,3782703671,unidentified,2025-09-08,Inbound,10,false
INT008729,3782703671,unidentified,2025-06-23,Outbound,10,false
INT008730,8189120169,tier_3,2025-04-14,Follow-up,10,false
INT008731,8189120169,tier_3,2025-03-05,Outbound,50,true
INT008732,8189120169,tier_3,2025-11-10,Inbound,50,false
INT008733,8189120169,tier_3,2025-07-03,Outbound,30,false
INT008734,1650581492,tier_1,2025-01-18,Inbound,40,false
INT008735,1650581492,tier_1,2025-05-14,Follow-up,20,false
INT008736,1650581492,tier_1,2025-06-23,Follow-up,30,false
INT008737,1650581492,tier_1,2025-05-21,Outbound,30,false
INT008738,1650581492,tier_1,2025-03-07,Follow-up,40,false
INT008739,1650581492,tier_1,2025-06-22,Outbound,30,true
INT008740,7372833332,tier_2,2025-06-25,Inbound,20,false
INT008741,7372833332,tier_2,2025-09-30,Outbound,50,false
INT008742,7372833332,tier_2,2025-05-22,Follow-up,10,false
INT008743,7372833332,tier_2,2025-02-09,Outbound,30,true
INT008744,7372833332,tier_2,2025-05-26,Inbound,20,false
INT008745,7372833332,tier_2,2025-02-11,Inbound,10,false
INT008746,7372833332,tier_2,2025-08-17,Inbound,30,true
INT008747,3670448901,unidentified,2025-06-15,Outbound,10,true
INT008748,5160717089,unidentified,2025-09-17,Outbound,30,false
INT008749,5160717089,unidentified,2025-10-25,Outbound,50,false
INT008750,8414087704,tier_3,2025-05-18,Outbound,40,false
INT008751,8414087704,tier_3,2025-09-13,Outbound,20,true
INT008752,8414087704,tier_3,2025-09-02,Follow-up,20,false
INT008753,8414087704,tier_3,2025-06-01,Follow-up,50,false
INT008754,1119299535,unidentified,2025-11-09,Inbound,50,false
INT008755,1119299535,unidentified,2025-04-23,Follow-up,40,false
INT008756,5067697113,tier_2,2025-10-27,Outbound,50,true
INT008757,5067697113,tier_2,2025-06-08,Inbound,50,false
INT008758,5067697113,tier_2,2025-03-13,Follow-up,40,false
INT008759,5067697113,tier_2,2025-05-07,Follow-up,50,true
INT008760,5067697113,tier_2,2025-05-10,Inbound,30,false
INT008761,2426111034,tier_3,2025-05-27,Follow-up,20,false
INT008762,2426111034,tier_3,2025-05-09,Outbound,10,true
INT008763,2426111034,tier_3,2025-09-04,Inbound,40,false
INT008764,8887994895,tier_2,2025-10-25,Inbound,20,false
INT008765,8887994895,tier_2,2025-06-17,Inbound,40,false
INT008766,8887994895,tier_2,2025-11-29,Outbound,30,false
INT008767,8887994895,tier_2,2025-11-21,Outbound,30,false
INT008768,8887994895,tier_2,2025-12-11,Follow-up,20,true
INT008769,1222890020,tier_3,2025-12-04,Inbound,40,false
INT008770,1222890020,tier_3,2025-05-27,Inbound,40,false
INT008771,1222890020,tier_3,2025-01-05,Outbound,50,false
INT008772,1222890020,tier_3,2025-05-01,Follow-up,10,false
INT008773,1222890020,tier_3,2025-01-01,Inbound,20,false
INT008774,2133579862,unidentified,2025-06-05,Outbound,40,false
INT008775,2133579862,unidentified,2025-11-11,Follow-up,10,false
INT008776,2133579862,unidentified,2025-03-04,Inbound,30,false
INT008777,7208039702,unidentified,2025-09-25,Outbound,50,false
INT008778,7208039702,unidentified,2025-02-13,Follow-up,30,false
INT008779,1987851329,tier_1,2025-06-05,Follow-up,20,true
INT008780,1987851329,tier_1,2025-08-07,Outbound,50,false
INT008781,1987851329,tier_1,2025-03-21,Follow-up,10,false
INT008782,1987851329,tier_1,2025-07-11,Follow-up,10,true
INT008783,1987851329,tier_1,2025-07-13,Follow-up,50,true
INT008784,1987851329,tier_1,2025-07-03,Follow-up,50,false
INT008785,1987851329,tier_1,2025-07-19,Outbound,40,false
INT008786,1987851329,tier_1,2025-11-09,Outbound,40,false
INT008787,1987851329,tier_1,2025-03-02,Inbound,40,true
INT008788,4713978756,unidentified,2025-12-16,Outbound,40,false
INT008789,4713978756,unidentified,2025-12-22,Inbound,50,false
INT008790,4713978756,unidentified,2025-04-25,Outbound,30,false
INT008791,1903507148,tier_2,2025-01-05,Follow-up,50,true
INT008792,1903507148,tier_2,2025-11-05,Follow-up,20,true
INT008793,1903507148,tier_2,2025-09-11,Inbound,40,true
INT008794,1903507148,tier_2,2025-12-14,Follow-up,30,false
INT008795,1903507148,tier_2,2025-01-04,Inbound,20,false
INT008796,1903507148,tier_2,2025-07-23,Inbound,10,true
INT008797,7245332705,tier_3,2025-07-29,Outbound,20,true
INT008798,7245332705,tier_3,2025-01-09,Follow-up,40,false
INT008799,7245332705,tier_3,2025-06-10,Outbound,30,false
INT008800,9667661097,unidentified,2025-05-17,Outbound,10,true
INT008801,9667661097,unidentified,2025-01-06,Outbound,10,false
INT008802,9667661097,unidentified,2025-08-15,Inbound,20,false
INT008803,7781239410,unidentified,2025-05-11,Follow-up,20,false
INT008804,1520732642,tier_2,2025-12-20,Outbound,50,true
INT008805,1520732642,tier_2,2025-02-01,Outbound,10,false
INT008806,1520732642,tier_2,2025-11-14,Outbound,40,false
INT008807,1520732642,tier_2,2025-12-31,Follow-up,20,false
INT008808,9650380548,unidentified,2025-07-27,Inbound,40,false
INT008809,3313608352,tier_2,2025-08-05,Outbound,50,false
INT008810,3313608352,tier_2,2025-09-07,Inbound,40,true
INT008811,3313608352,tier_2,2025-10-10,Inbound,40,false
INT008812,3313608352,tier_2,2025-09-22,Outbound,40,false
INT008813,8244585465,unidentified,2025-01-26,Inbound,40,false
INT008814,8244585465,unidentified,2025-09-23,Follow-up,40,false
INT008815,3866111074,tier_1,2025-08-24,Outbound,30,true
INT008816,3866111074,tier_1,2025-09-05,Outbound,50,true
INT008817,3866111074,tier_1,2025-07-23,Inbound,20,false
INT008818,3866111074,tier_1,2025-01-30,Follow-up,30,true
INT008819,3866111074,tier_1,2025-11-12,Outbound,20,true
INT008820,3866111074,tier_1,2025-08-08,Follow-up,20,false
INT008821,3866111074,tier_1,2025-11-18,Follow-up,50,false
INT008822,2270043897,tier_1,2025-03-15,Follow-up,20,false
INT008823,2270043897,tier_1,2025-08-30,Follow-up,20,true
INT008824,2270043897,tier_1,2025-10-18,Outbound,10,false
INT008825,2270043897,tier_1,2025-02-10,Follow-up,20,true
INT008826,2270043897,tier_1,2025-04-11,Inbound,20,true
INT008827,2270043897,tier_1,2025-09-22,Outbound,10,true
INT008828,7425011093,tier_3,2025-11-16,Outbound,10,false
INT008829,7425011093,tier_3,2025-10-09,Inbound,20,false
INT008830,7425011093,tier_3,2025-07-15,Inbound,10,false
INT008831,7425011093,tier_3,2025-03-01,Follow-up,50,false
INT008832,7425011093,tier_3,2025-09-18,Outbound,20,false
INT008833,1668025948,tier_1,2025-06-03,Outbound,30,false
INT008834,1668025948,tier_1,2025-10-12,Follow-up,50,false
INT008835,1668025948,tier_1,2025-03-26,Inbound,40,false
INT008836,1668025948,tier_1,2025-02-16,Outbound,20,true
INT008837,1668025948,tier_1,2025-08-06,Outbound,20,false
INT008838,1668025948,tier_1,2025-10-08,Follow-up,20,false
INT008839,1668025948,tier_1,2025-09-21,Outbound,20,false
INT008840,1668025948,tier_1,2025-11-02,Outbound,40,false
INT008841,6878157220,tier_1,2025-08-28,Inbound,50,false
INT008842,6878157220,tier_1,2025-06-02,Inbound,40,false
INT008843,6878157220,tier_1,2025-12-31,Inbound,20,true
INT008844,6878157220,tier_1,2025-02-17,Inbound,50,true
INT008845,6878157220,tier_1,2025-12-20,Inbound,50,true
INT008846,6878157220,tier_1,2025-05-14,Follow-up,20,false
INT008847,6878157220,tier_1,2025-07-01,Follow-up,20,false
INT008848,6878157220,tier_1,2025-10-26,Outbound,50,false
INT008849,7668240882,unidentified,2025-11-15,Follow-up,20,false
INT008850,7668240882,unidentified,2025-03-23,Inbound,30,false
INT008851,7668240882,unidentified,2025-09-10,Outbound,30,false
INT008852,9526929389,tier_2,2025-10-10,Inbound,20,true
INT008853,9526929389,tier_2,2025-04-14,Inbound,20,false
INT008854,9526929389,tier_2,2025-12-06,Outbound,30,true
INT008855,9526929389,tier_2,2025-05-02,Outbound,10,true
INT008856,4528751413,tier_3,2025-03-11,Outbound,30,false
INT008857,4528751413,tier_3,2025-05-24,Inbound,50,false
INT008858,4528751413,tier_3,2025-06-27,Inbound,10,false
INT008859,4528751413,tier_3,2025-05-28,Outbound,50,false
INT008860,4528751413,tier_3,2025-11-18,Follow-up,30,false
INT008861,6643794901,unidentified,2025-03-21,Inbound,20,false
INT008862,6643794901,unidentified,2025-10-14,Follow-up,10,false
INT008863,5981739067,unidentified,2025-07-29,Outbound,10,false
INT008864,1027856822,tier_1,2025-08-09,Outbound,20,true
INT008865,1027856822,tier_1,2025-01-26,Outbound,40,false
INT008866,1027856822,tier_1,2025-08-31,Inbound,10,false
INT008867,1027856822,tier_1,2025-12-01,Inbound,10,true
INT008868,1027856822,tier_1,2025-08-15,Follow-up,20,true
INT008869,1027856822,tier_1,2025-02-25,Inbound,40,true
