MONTH,AREA,TERRITORY,CHANNEL,SEARCH_ENGINE,CAMPAIGN_ID,CAMPAIGN_NAME,IMPRESSIONS,CLICKS,COST,CTR,AVG_CPC
2025-08,Area_10,T129,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,43446,1277,37759.63,0.0294,29.57
2025-08,Area_10,T129,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,164526,9539,531770.29,0.0580,55.75
2025-08,Area_10,T129,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,292654,8861,779370.88,0.0303,87.96
2025-09,Area_10,T129,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,253705,10068,978641.60,0.0397,97.20
2025-09,Area_10,T129,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,98004,4331,429654.51,0.0442,99.20
2025-09,Area_10,T129,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,92746,3441,385061.07,0.0371,111.90
2025-09,Area_10,T129,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,50916,1310,52672.89,0.0257,40.21
2025-10,Area_10,T129,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,43259,1282,75351.39,0.0296,58.78
2025-10,Area_10,T129,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,27043,539,25910.26,0.0199,48.07
2025-10,Area_10,T129,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,229137,3091,271269.62,0.0135,87.76
2025-10,Area_10,T129,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,133259,3628,94887.81,0.0272,26.15
2025-11,Area_10,T129,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,280226,15202,640805.58,0.0542,42.15
2025-11,Area_10,T129,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,221264,11114,375536.44,0.0502,33.79
2025-11,Area_10,T129,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,265352,9460,823726.85,0.0357,87.07
2025-11,Area_10,T129,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,299250,5162,483578.80,0.0172,93.68
2025-12,Area_10,T129,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,91326,3906,81506.15,0.0428,20.87
2025-12,Area_10,T129,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,135018,4925,269776.77,0.0365,54.78
2025-12,Area_10,T129,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,74645,2249,45284.86,0.0301,20.14
2025-12,Area_10,T129,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,101588,4643,492730.12,0.0457,106.12
2025-01,Area_10,T130,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,113449,6122,421021.49,0.0540,68.77
2025-01,Area_10,T130,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,110005,4881,219580.31,0.0444,44.99
2025-01,Area_10,T130,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,151401,8156,504148.13,0.0539,61.81
2025-01,Area_10,T130,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,41300,1287,99309.63,0.0312,77.16
2025-02,Area_10,T130,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,211634,4582,527104.00,0.0217,115.04
2025-02,Area_10,T130,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,239162,8507,718013.29,0.0356,84.40
2025-02,Area_10,T130,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,240412,14376,546287.45,0.0598,38.00
2025-02,Area_10,T130,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,144786,6055,626154.56,0.0418,103.41
2025-03,Area_10,T130,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,225788,6157,282982.26,0.0273,45.96
2025-03,Area_10,T130,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,128654,2830,309771.20,0.0220,109.46
2025-03,Area_10,T130,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,238348,5829,588133.13,0.0245,100.90
2025-03,Area_10,T130,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,100722,3308,266794.24,0.0328,80.65
2025-04,Area_10,T130,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,69262,1932,111793.71,0.0279,57.86
2025-04,Area_10,T130,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,191231,4546,211404.87,0.0238,46.50
2025-04,Area_10,T130,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,275416,9589,485204.33,0.0348,50.60
2025-04,Area_10,T130,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,124697,2579,102374.34,0.0207,39.70
2025-05,Area_10,T130,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,185746,10780,754114.00,0.0580,69.95
2025-05,Area_10,T130,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,183041,5230,339380.83,0.0286,64.89
2025-05,Area_10,T130,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,277471,15219,905227.29,0.0548,59.48
2025-05,Area_10,T130,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,238220,8160,957804.89,0.0343,117.38
2025-06,Area_10,T130,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,104242,1228,85711.49,0.0118,69.80
2025-06,Area_10,T130,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,32809,349,12972.36,0.0106,37.17
2025-06,Area_10,T130,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,131126,1478,38961.41,0.0113,26.36
2025-06,Area_10,T130,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,60985,1024,71439.31,0.0168,69.76
2025-07,Area_10,T130,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,298849,3500,129628.54,0.0117,37.04
2025-07,Area_10,T130,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,66665,2646,92187.09,0.0397,34.84
2025-07,Area_10,T130,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,181938,3127,65429.84,0.0172,20.92
2025-07,Area_10,T130,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,241516,14336,1550688.58,0.0594,108.17
2025-08,Area_10,T130,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,49072,1317,103448.50,0.0268,78.55
2025-08,Area_10,T130,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,129525,3299,265966.12,0.0255,80.62
2025-08,Area_10,T130,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,195403,2193,217261.15,0.0112,99.07
2025-08,Area_10,T130,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,264865,2808,201877.61,0.0106,71.89
2025-09,Area_10,T130,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,220144,6342,166896.41,0.0288,26.32
2025-09,Area_10,T130,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,272615,9148,707507.81,0.0336,77.34
2025-09,Area_10,T130,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,209787,5767,477222.80,0.0275,82.75
2025-09,Area_10,T130,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,279285,13241,1464419.73,0.0474,110.60
2025-10,Area_10,T130,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,110815,3896,104333.48,0.0352,26.78
2025-10,Area_10,T130,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,52356,2633,128884.79,0.0503,48.95
2025-10,Area_10,T130,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,291609,15060,1419738.57,0.0516,94.27
2025-10,Area_10,T130,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,35250,1842,133624.57,0.0523,72.54
2025-11,Area_10,T130,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,230084,12662,1296157.34,0.0550,102.37
2025-11,Area_10,T130,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,37300,1679,155587.97,0.0450,92.67
2025-11,Area_10,T130,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,39659,2046,168465.67,0.0516,82.34
2025-11,Area_10,T130,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,118035,2441,209271.53,0.0207,85.73
2025-12,Area_10,T130,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,294444,5196,522926.90,0.0176,100.64
2025-12,Area_10,T130,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,54579,1598,188895.97,0.0293,118.21
2025-12,Area_10,T130,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,133528,2141,134051.28,0.0160,62.61
2025-12,Area_10,T130,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,201026,6219,392943.59,0.0309,63.18
2025-01,Area_11,T139,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,298076,10679,752591.29,0.0358,70.47
2025-01,Area_11,T139,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,76627,3680,250506.23,0.0480,68.07
2025-01,Area_11,T139,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,219416,3302,267365.65,0.0150,80.97
2025-01,Area_11,T139,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,166367,3755,140276.34,0.0226,37.36
2025-02,Area_11,T139,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,279125,14718,633602.30,0.0527,43.05
2025-02,Area_11,T139,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,241815,11360,701637.91,0.0470,61.76
2025-02,Area_11,T139,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,188157,8197,592772.74,0.0436,72.32
2025-02,Area_11,T139,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,138643,2526,253638.00,0.0182,100.41
2025-03,Area_11,T139,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,245956,4023,240800.38,0.0164,59.86
2025-03,Area_11,T139,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,121422,2760,127855.94,0.0227,46.32
2025-03,Area_11,T139,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,297845,9105,1045010.72,0.0306,114.77
2025-03,Area_11,T139,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,137556,3708,115342.27,0.0270,31.11
2025-04,Area_11,T139,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,35021,1703,91786.58,0.0486,53.90
2025-04,Area_11,T139,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,84361,4268,221731.76,0.0506,51.95
2025-04,Area_11,T139,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,200076,6360,414846.59,0.0318,65.23
2025-04,Area_11,T139,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,278466,5359,168051.44,0.0192,31.36
2025-05,Area_11,T139,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,278308,16206,1149366.05,0.0582,70.92
2025-05,Area_11,T139,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,291615,9292,560817.38,0.0319,60.35
2025-05,Area_11,T139,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,36065,1262,86271.46,0.0350,68.36
2025-05,Area_11,T139,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,268924,12966,898121.54,0.0482,69.27
2025-06,Area_11,T139,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,40229,1369,163186.99,0.0340,119.20
2025-06,Area_11,T139,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,41101,1958,94375.47,0.0476,48.20
2025-06,Area_11,T139,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,210477,10185,244958.59,0.0484,24.05
2025-06,Area_11,T139,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,217190,11356,620339.73,0.0523,54.63
2025-07,Area_11,T139,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,105779,4158,231701.21,0.0393,55.72
2025-07,Area_11,T139,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,135871,4481,195735.87,0.0330,43.68
2025-07,Area_11,T139,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,46325,1161,135607.23,0.0251,116.80
2025-07,Area_11,T139,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,35141,881,74911.16,0.0251,85.03
2025-08,Area_11,T139,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,132684,4871,507524.43,0.0367,104.19
2025-08,Area_11,T139,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,226132,6139,374908.98,0.0271,61.07
2025-08,Area_11,T139,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,284509,13940,1208090.68,0.0490,86.66
2025-08,Area_11,T139,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,91158,2244,224012.46,0.0246,99.83
2025-09,Area_11,T139,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,69396,864,66830.36,0.0125,77.35
2025-09,Area_11,T139,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,64387,1422,153048.77,0.0221,107.63
2025-09,Area_11,T139,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,21919,357,13759.20,0.0163,38.54
2025-09,Area_11,T139,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,257225,11024,704465.84,0.0429,63.90
2025-10,Area_11,T139,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,103721,5808,389308.05,0.0560,67.03
2025-10,Area_11,T139,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,31920,1420,96820.89,0.0445,68.18
2025-10,Area_11,T139,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,244647,5067,134017.43,0.0207,26.45
2025-10,Area_11,T139,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,132557,5448,384488.40,0.0411,70.57
2025-11,Area_11,T139,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,221447,10894,1115741.69,0.0492,102.42
2025-11,Area_11,T139,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,188461,9731,390046.46,0.0516,40.08
2025-11,Area_11,T139,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,94779,4023,221360.19,0.0424,55.02
2025-11,Area_11,T139,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,217118,3625,315923.03,0.0167,87.15
2025-12,Area_11,T139,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,271366,15259,476850.06,0.0562,31.25
2025-12,Area_11,T139,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,172890,8587,957390.34,0.0497,111.49
2025-12,Area_11,T139,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,53758,1113,87384.04,0.0207,78.51
2025-12,Area_11,T139,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,204681,11650,1297992.28,0.0569,111.42
2025-01,Area_12,T154,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,167278,8451,751886.77,0.0505,88.97
2025-01,Area_12,T154,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,94469,1232,77472.97,0.0130,62.88
2025-01,Area_12,T154,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,166691,2497,117975.06,0.0150,47.25
2025-01,Area_12,T154,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,28798,1510,75227.43,0.0524,49.82
2025-02,Area_12,T154,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,250259,4254,222093.08,0.0170,52.21
2025-02,Area_12,T154,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,107638,3913,205455.06,0.0364,52.51
2025-02,Area_12,T154,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,215457,11985,1175155.38,0.0556,98.05
2025-02,Area_12,T154,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,160721,6482,535921.27,0.0403,82.68
2025-03,Area_12,T154,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,293949,13042,406365.65,0.0444,31.16
2025-03,Area_12,T154,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,197125,11693,1090127.36,0.0593,93.23
2025-03,Area_12,T154,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,96215,5159,214428.55,0.0536,41.56
2025-03,Area_12,T154,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,294535,15178,522281.00,0.0515,34.41
2025-04,Area_12,T154,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,269072,12578,390526.31,0.0467,31.05
2025-04,Area_12,T154,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,206968,2465,200950.47,0.0119,81.52
2025-04,Area_12,T154,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,193327,6788,625506.85,0.0351,92.15
2025-04,Area_12,T154,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,164013,2986,96586.22,0.0182,32.35
2025-05,Area_12,T154,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,75786,2249,96127.15,0.0297,42.74
2025-05,Area_12,T154,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,277249,4259,172936.08,0.0154,40.60
2025-05,Area_12,T154,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,133415,7294,429810.91,0.0547,58.93
2025-05,Area_12,T154,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,84033,4015,467499.94,0.0478,116.44
2025-06,Area_12,T154,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,206168,10963,1238008.81,0.0532,112.93
2025-06,Area_12,T154,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,213708,11368,1115795.49,0.0532,98.15
2025-06,Area_12,T154,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,112510,6677,505369.17,0.0593,75.69
2025-06,Area_12,T154,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,56303,1685,62366.96,0.0299,37.01
2025-07,Area_12,T154,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,219521,8394,452607.36,0.0382,53.92
2025-07,Area_12,T154,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,242787,2750,209544.87,0.0113,76.20
2025-07,Area_12,T154,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,114655,4638,488461.63,0.0405,105.32
2025-07,Area_12,T154,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,93230,3353,218124.90,0.0360,65.05
2025-08,Area_12,T154,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,227097,13104,1277850.88,0.0577,97.52
2025-08,Area_12,T154,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,218768,8662,811005.65,0.0396,93.63
2025-08,Area_12,T154,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,236741,7404,554922.08,0.0313,74.95
2025-08,Area_12,T154,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,187644,7578,450116.40,0.0404,59.40
2025-09,Area_12,T154,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,253308,7974,601496.84,0.0315,75.43
2025-09,Area_12,T154,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,65667,2775,246245.86,0.0423,88.74
2025-09,Area_12,T154,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,254907,5893,565563.78,0.0231,95.97
2025-09,Area_12,T154,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,234601,8837,186805.05,0.0377,21.14
2025-10,Area_12,T154,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,204286,5883,672197.29,0.0288,114.26
2025-10,Area_12,T154,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,60308,2375,107393.22,0.0394,45.22
2025-10,Area_12,T154,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,25695,694,46953.82,0.0270,67.66
2025-10,Area_12,T154,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,213295,3163,364303.43,0.0148,115.18
2025-11,Area_12,T154,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,26764,1576,48528.91,0.0589,30.79
2025-11,Area_12,T154,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,275033,3401,82041.58,0.0124,24.12
2025-11,Area_12,T154,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,263772,11733,1234484.95,0.0445,105.21
2025-11,Area_12,T154,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,141327,3541,275571.17,0.0251,77.82
2025-12,Area_12,T154,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,276160,6719,380938.97,0.0243,56.70
2025-12,Area_12,T154,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,173144,7440,829156.49,0.0430,111.45
2025-12,Area_12,T154,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,130573,1790,54375.67,0.0137,30.38
2025-12,Area_12,T154,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,287104,11464,564648.35,0.0399,49.25
2025-01,Area_10,T126,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,258217,6101,653750.02,0.0236,107.15
2025-01,Area_10,T126,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,49782,1825,54980.90,0.0367,30.13
2025-01,Area_10,T126,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,86266,2510,191839.57,0.0291,76.43
2025-01,Area_10,T126,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,152773,4339,141051.44,0.0284,32.51
2025-02,Area_10,T126,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,86483,3935,221894.42,0.0455,56.39
2025-02,Area_10,T126,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,116008,1286,92665.37,0.0111,72.06
2025-02,Area_10,T126,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,226641,3484,364467.92,0.0154,104.61
2025-02,Area_10,T126,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,20908,871,103182.52,0.0417,118.46
2025-03,Area_10,T126,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,55079,1734,108345.65,0.0315,62.48
2025-03,Area_10,T126,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,282063,9253,212837.71,0.0328,23.00
2025-03,Area_10,T126,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,66105,2371,149931.61,0.0359,63.24
2025-03,Area_10,T126,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,21049,754,76840.69,0.0358,101.91
2025-04,Area_10,T126,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,56534,880,91499.30,0.0156,103.98
2025-04,Area_10,T126,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,47278,2719,287977.54,0.0575,105.91
2025-04,Area_10,T126,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,93277,2311,180499.84,0.0248,78.10
2025-04,Area_10,T126,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,87470,4603,448738.84,0.0526,97.49
2025-05,Area_10,T126,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,169979,7963,301017.58,0.0468,37.80
2025-05,Area_10,T126,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,119468,6752,381244.92,0.0565,56.46
2025-05,Area_10,T126,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,22460,699,50128.81,0.0311,71.72
2025-05,Area_10,T126,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,36191,1874,172117.02,0.0518,91.84
2025-06,Area_10,T126,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,299819,14440,1332251.33,0.0482,92.26
2025-06,Area_10,T126,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,177048,8015,758110.19,0.0453,94.59
2025-06,Area_10,T126,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,32204,854,81551.89,0.0265,95.49
2025-06,Area_10,T126,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,53593,2501,206339.20,0.0467,82.50
2025-07,Area_10,T126,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,73365,4328,184321.48,0.0590,42.59
2025-07,Area_10,T126,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,226971,3075,211522.06,0.0135,68.79
2025-07,Area_10,T126,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,88247,4738,151532.97,0.0537,31.98
2025-07,Area_10,T126,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,189587,4634,132647.87,0.0244,28.62
2025-08,Area_10,T126,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,201142,7237,703126.25,0.0360,97.16
2025-08,Area_10,T126,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,67003,1199,38935.86,0.0179,32.47
2025-08,Area_10,T126,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,79030,1325,65096.42,0.0168,49.13
2025-08,Area_10,T126,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,266160,13303,841815.92,0.0500,63.28
2025-09,Area_10,T126,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,169112,7757,886856.57,0.0459,114.33
2025-09,Area_10,T126,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,287356,14407,632330.00,0.0501,43.89
2025-09,Area_10,T126,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,72055,2892,342988.76,0.0401,118.60
2025-09,Area_10,T126,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,107687,4041,182080.02,0.0375,45.06
2025-10,Area_10,T126,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,122652,4095,351123.45,0.0334,85.74
2025-10,Area_10,T126,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,222668,12924,1412594.96,0.0580,109.30
2025-10,Area_10,T126,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,285482,8789,704071.55,0.0308,80.11
2025-10,Area_10,T126,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,115798,6661,296158.90,0.0575,44.46
2025-11,Area_10,T126,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,179876,8000,703397.60,0.0445,87.92
2025-11,Area_10,T126,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,284603,10704,921586.38,0.0376,86.10
2025-11,Area_10,T126,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,127761,6345,355245.51,0.0497,55.99
2025-11,Area_10,T126,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,189319,5726,228108.12,0.0302,39.84
2025-12,Area_10,T126,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,164535,6852,424735.18,0.0416,61.99
2025-12,Area_10,T126,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,276872,3640,376425.23,0.0131,103.41
2025-12,Area_10,T126,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,75152,1448,120810.89,0.0193,83.43
2025-12,Area_10,T126,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,176844,4513,386362.96,0.0255,85.61
2025-01,Area_6,T079,Paid Search,Google Ads,CAMP_001,PS_BRAND_2025,73806,2970,255268.55,0.0402,85.95
2025-01,Area_6,T079,Paid Search,Google Ads,CAMP_002,PS_NONBRAND_2025,278852,10553,325271.58,0.0378,30.82
2025-01,Area_6,T079,Paid Search,Google Ads,CAMP_003,PS_COMPETITOR_2025,40754,1087,45542.05,0.0267,41.90
2025-01,Area_6,T079,Paid Search,Google Ads,CAMP_004,PS_GENERIC_2025,134780,3214,236198.17,0.0238,73.49
