CONGRESS_INTERACTION_ID,CUSTOMER_ID,TIER,CONGRESS_NAME,MODE,START_TIME,END_TIME,INVITATION_SENT,REGISTERED,ATTENDED,SESSIONS_ATTENDED,MINUTES_SPENT,PARTICIPATION_TYPE,BOOTH_VISIT,MSL_MEETING,INTENT_SCORE,POST_CONGRESS_FOLLOWUP
CON00630,2187969199,tier_1,Clinical Excellence Y,Physical,2025-05-13 13:00:00.000,2025-05-13 16:00:00.000,true,true,false,0,0,Delegate,false,false,2,false
CON00631,2187969199,tier_1,Therapy Advance Z,Hybrid,2025-09-14 15:00:00.000,2025-09-14 21:00:00.000,true,true,true,3,90,Delegate,false,true,4,false
CON00632,4737745215,tier_2,Global Med Summit A,Physical,2025-01-20 08:00:00.000,2025-01-20 11:00:00.000,true,true,true,3,90,Delegate,false,false,5,true
CON00633,3725603621,tier_2,Clinical Excellence Y,Hybrid,2025-10-29 12:00:00.000,2025-10-29 20:00:00.000,true,true,true,6,360,Delegate,true,false,5,true
CON00634,3725603621,tier_2,Future Care 360,Virtual,2025-02-22 16:00:00.000,2025-02-22 18:00:00.000,true,true,true,2,60,Delegate,true,false,5,true
CON00635,2847711600,tier_1,Future Care 360,Virtual,2025-11-22 16:00:00.000,2025-11-22 23:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON00636,8738740945,tier_2,Therapy Advance Z,Virtual,2025-11-14 12:00:00.000,2025-11-14 17:00:00.000,true,true,true,5,150,Delegate,false,true,4,true
CON00637,8738740945,tier_2,Therapy Advance Z,Hybrid,2025-08-13 13:00:00.000,2025-08-13 15:00:00.000,true,true,true,6,270,Speaker,true,true,4,false
CON00638,8738740945,tier_2,World Therapy Connect,Virtual,2025-01-31 15:00:00.000,2025-01-31 19:00:00.000,true,true,true,5,225,Delegate,true,false,4,false
CON00639,4597221446,tier_1,Therapy Advance Z,Physical,2025-05-28 14:00:00.000,2025-05-28 17:00:00.000,true,true,true,6,270,Delegate,true,false,5,true
CON00640,4597221446,tier_1,Clinical Excellence Y,Virtual,2025-06-01 10:00:00.000,2025-06-01 15:00:00.000,true,true,true,1,60,Chairperson,false,false,3,true
CON00641,4597221446,tier_1,Future Care 360,Physical,2025-09-28 11:00:00.000,2025-09-28 18:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00642,9023721790,tier_2,Health Forum X,Virtual,2025-06-05 16:00:00.000,2025-06-05 23:00:00.000,true,true,true,5,225,Delegate,true,false,5,false
CON00643,8882354036,tier_2,Global Med Summit A,Hybrid,2025-06-29 14:00:00.000,2025-06-29 17:00:00.000,true,true,true,4,120,Delegate,false,false,5,true
CON00644,8882354036,tier_2,Therapy Advance Z,Hybrid,2025-10-23 09:00:00.000,2025-10-23 12:00:00.000,true,true,true,3,180,Delegate,false,false,5,true
CON00645,5178203731,tier_2,Health Forum X,Virtual,2025-09-26 12:00:00.000,2025-09-26 15:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON00646,5178203731,tier_2,World Therapy Connect,Virtual,2025-11-22 09:00:00.000,2025-11-22 14:00:00.000,true,false,false,0,0,Delegate,false,false,3,true
CON00647,2085619981,tier_2,Med Innovation Hub,Hybrid,2025-08-06 08:00:00.000,2025-08-06 12:00:00.000,true,true,true,3,135,Delegate,false,false,3,true
CON00648,2085619981,tier_2,Med Innovation Hub,Hybrid,2025-11-19 14:00:00.000,2025-11-19 21:00:00.000,true,true,true,4,160,Speaker,false,false,5,false
CON00649,5868013439,tier_1,Health Forum X,Hybrid,2025-02-01 08:00:00.000,2025-02-01 10:00:00.000,true,false,false,0,0,Speaker,false,false,2,true
CON00650,5868013439,tier_1,Health Forum X,Hybrid,2025-03-09 12:00:00.000,2025-03-09 14:00:00.000,true,true,true,4,160,Speaker,true,false,3,true
CON00651,5486856427,tier_1,Health Forum X,Physical,2025-12-09 14:00:00.000,2025-12-09 16:00:00.000,true,true,true,6,270,Speaker,true,true,5,true
CON00652,5486856427,tier_1,Clinical Excellence Y,Physical,2025-08-16 15:00:00.000,2025-08-16 20:00:00.000,true,true,true,2,80,Speaker,true,false,5,false
CON00653,6767043317,tier_1,Therapy Advance Z,Hybrid,2025-04-22 09:00:00.000,2025-04-22 14:00:00.000,true,true,true,1,40,Delegate,true,true,4,false
CON00654,6767043317,tier_1,Health Forum X,Virtual,2025-06-30 16:00:00.000,2025-07-01 00:00:00.000,true,true,true,2,60,Delegate,false,false,4,true
CON00655,5150358100,tier_2,World Therapy Connect,Hybrid,2025-03-06 15:00:00.000,2025-03-06 20:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00656,5839504504,tier_1,Health Forum X,Virtual,2025-10-07 14:00:00.000,2025-10-07 21:00:00.000,true,true,true,4,180,Chairperson,false,false,3,false
CON00657,5839504504,tier_1,Global Med Summit A,Physical,2025-03-02 11:00:00.000,2025-03-02 13:00:00.000,true,true,true,3,90,Delegate,false,true,3,true
CON00658,5839504504,tier_1,Clinical Excellence Y,Virtual,2025-07-25 09:00:00.000,2025-07-25 17:00:00.000,true,true,true,1,30,Delegate,false,true,4,true
CON00659,4571780104,tier_1,Health Forum X,Hybrid,2025-02-03 15:00:00.000,2025-02-03 19:00:00.000,true,true,true,4,240,Delegate,false,true,3,false
CON00660,2622016686,tier_1,Therapy Advance Z,Physical,2025-11-19 11:00:00.000,2025-11-19 16:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON00661,6186524487,tier_2,Health Forum X,Hybrid,2025-08-01 13:00:00.000,2025-08-01 20:00:00.000,true,true,true,6,360,Delegate,false,false,4,false
CON00662,6186524487,tier_2,Clinical Excellence Y,Virtual,2025-08-07 15:00:00.000,2025-08-07 20:00:00.000,true,false,false,0,0,Delegate,false,false,2,false
CON00663,5847978496,tier_2,Clinical Excellence Y,Physical,2025-03-01 16:00:00.000,2025-03-01 23:00:00.000,true,true,true,1,60,Delegate,false,true,3,true
CON00664,5847978496,tier_2,Clinical Excellence Y,Physical,2025-12-23 15:00:00.000,2025-12-23 20:00:00.000,true,true,true,4,120,Speaker,true,true,5,false
CON00665,5847978496,tier_2,Therapy Advance Z,Physical,2025-01-16 14:00:00.000,2025-01-16 18:00:00.000,true,true,true,4,120,Delegate,true,false,4,true
CON00666,4973295300,tier_2,Global Med Summit A,Hybrid,2025-07-14 10:00:00.000,2025-07-14 14:00:00.000,true,true,false,0,0,Delegate,false,false,3,true
CON00667,6801826686,tier_2,Therapy Advance Z,Hybrid,2025-12-22 11:00:00.000,2025-12-22 16:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON00668,3411305935,tier_1,Med Innovation Hub,Virtual,2025-02-23 08:00:00.000,2025-02-23 13:00:00.000,true,true,true,3,135,Chairperson,true,false,4,false
CON00669,3411305935,tier_1,Clinical Excellence Y,Hybrid,2025-09-10 10:00:00.000,2025-09-10 17:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON00670,1631866956,tier_1,World Therapy Connect,Virtual,2025-06-02 16:00:00.000,2025-06-02 18:00:00.000,true,true,true,6,270,Chairperson,false,false,4,true
CON00671,1631866956,tier_1,Therapy Advance Z,Virtual,2025-10-18 16:00:00.000,2025-10-18 22:00:00.000,true,true,true,4,240,Delegate,true,false,5,false
CON00672,8361249220,tier_2,Future Care 360,Physical,2025-08-26 15:00:00.000,2025-08-26 18:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON00673,8361249220,tier_2,World Therapy Connect,Physical,2025-07-20 11:00:00.000,2025-07-20 19:00:00.000,true,true,true,5,150,Speaker,true,false,5,false
CON00674,8361249220,tier_2,Future Care 360,Physical,2025-08-30 16:00:00.000,2025-08-30 21:00:00.000,true,true,false,0,0,Speaker,false,false,2,false
CON00675,9446538377,tier_2,Future Care 360,Hybrid,2025-09-28 13:00:00.000,2025-09-28 18:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00676,9446538377,tier_2,World Therapy Connect,Hybrid,2025-03-22 12:00:00.000,2025-03-22 14:00:00.000,true,true,true,2,80,Delegate,true,false,3,true
CON00677,9446538377,tier_2,Global Med Summit A,Physical,2025-07-12 15:00:00.000,2025-07-12 23:00:00.000,true,true,true,5,225,Delegate,false,false,4,true
CON00678,4484168407,tier_2,Health Forum X,Physical,2025-11-27 13:00:00.000,2025-11-27 21:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00679,1426876745,tier_1,Global Med Summit A,Virtual,2025-03-25 13:00:00.000,2025-03-25 18:00:00.000,true,true,true,5,200,Speaker,true,false,5,true
CON00680,1495472208,tier_1,Clinical Excellence Y,Virtual,2025-05-26 13:00:00.000,2025-05-26 20:00:00.000,true,true,true,6,240,Speaker,false,false,4,false
CON00681,8488911848,tier_1,Health Forum X,Virtual,2025-06-14 13:00:00.000,2025-06-14 16:00:00.000,true,false,false,0,0,Speaker,false,false,1,true
CON00682,8488911848,tier_1,Global Med Summit A,Hybrid,2025-06-09 15:00:00.000,2025-06-09 17:00:00.000,true,true,true,5,200,Delegate,false,true,4,true
CON00683,5563983489,tier_1,Clinical Excellence Y,Virtual,2025-09-02 12:00:00.000,2025-09-02 19:00:00.000,true,false,false,0,0,Delegate,false,false,2,false
CON00684,5563983489,tier_1,Global Med Summit A,Physical,2025-10-03 11:00:00.000,2025-10-03 13:00:00.000,true,true,true,2,120,Delegate,true,false,5,true
CON00685,5563983489,tier_1,Health Forum X,Virtual,2025-07-30 14:00:00.000,2025-07-30 19:00:00.000,true,true,true,3,90,Delegate,false,true,3,true
CON00686,7634702293,tier_2,Global Med Summit A,Hybrid,2025-06-07 10:00:00.000,2025-06-07 12:00:00.000,true,false,false,0,0,Speaker,false,false,1,true
CON00687,7634702293,tier_2,Global Med Summit A,Physical,2025-02-07 15:00:00.000,2025-02-07 21:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON00688,7634702293,tier_2,Clinical Excellence Y,Physical,2025-05-08 08:00:00.000,2025-05-08 10:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON00689,6628023881,tier_1,Therapy Advance Z,Hybrid,2025-04-18 09:00:00.000,2025-04-18 16:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00690,6628023881,tier_1,Med Innovation Hub,Virtual,2025-02-11 16:00:00.000,2025-02-11 22:00:00.000,true,true,true,5,300,Speaker,false,true,3,true
CON00691,6628023881,tier_1,Therapy Advance Z,Physical,2025-07-04 09:00:00.000,2025-07-04 17:00:00.000,true,false,false,0,0,Speaker,false,false,1,false
CON00692,3977601074,tier_1,Global Med Summit A,Hybrid,2025-05-25 08:00:00.000,2025-05-25 14:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00693,3977601074,tier_1,Health Forum X,Physical,2025-01-09 16:00:00.000,2025-01-09 18:00:00.000,true,true,true,3,180,Delegate,true,false,5,false
CON00694,3977601074,tier_1,Future Care 360,Virtual,2025-04-05 11:00:00.000,2025-04-05 14:00:00.000,true,true,true,5,225,Delegate,false,true,3,true
CON00695,4098039654,tier_1,Clinical Excellence Y,Physical,2025-11-10 16:00:00.000,2025-11-10 19:00:00.000,true,false,false,0,0,Speaker,false,false,1,true
CON00696,4098039654,tier_1,Health Forum X,Hybrid,2025-08-23 12:00:00.000,2025-08-23 14:00:00.000,true,true,true,6,270,Delegate,true,true,5,true
CON00697,4012891980,tier_1,Clinical Excellence Y,Hybrid,2025-12-04 13:00:00.000,2025-12-04 19:00:00.000,true,true,true,1,30,Delegate,false,false,4,true
CON00698,6044936149,tier_1,Med Innovation Hub,Hybrid,2025-08-08 11:00:00.000,2025-08-08 16:00:00.000,true,true,true,5,150,Delegate,true,true,5,true
CON00699,6044936149,tier_1,Global Med Summit A,Physical,2025-09-10 16:00:00.000,2025-09-10 23:00:00.000,true,true,true,1,60,Delegate,false,false,5,true
CON00700,3620078678,tier_1,World Therapy Connect,Hybrid,2025-12-14 16:00:00.000,2025-12-14 23:00:00.000,true,false,false,0,0,Speaker,false,false,2,false
CON00701,3620078678,tier_1,Health Forum X,Hybrid,2025-06-11 09:00:00.000,2025-06-11 17:00:00.000,true,true,true,3,90,Delegate,true,false,5,true
CON00702,3620078678,tier_1,Global Med Summit A,Physical,2025-09-28 10:00:00.000,2025-09-28 18:00:00.000,true,true,true,4,180,Delegate,true,true,5,false
CON00703,1785648039,tier_2,Therapy Advance Z,Virtual,2025-07-08 13:00:00.000,2025-07-08 19:00:00.000,true,true,true,4,160,Delegate,false,false,5,true
CON00704,1785648039,tier_2,World Therapy Connect,Virtual,2025-01-06 08:00:00.000,2025-01-06 10:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00705,1785648039,tier_2,Health Forum X,Hybrid,2025-09-19 10:00:00.000,2025-09-19 14:00:00.000,true,true,true,3,135,Delegate,true,false,4,false
CON00706,2545985707,tier_1,World Therapy Connect,Physical,2025-03-30 13:00:00.000,2025-03-30 18:00:00.000,true,true,true,6,240,Delegate,true,false,3,false
CON00707,2545985707,tier_1,Clinical Excellence Y,Virtual,2025-08-05 14:00:00.000,2025-08-05 19:00:00.000,true,false,false,0,0,Delegate,false,false,3,true
CON00708,4210374451,tier_2,Therapy Advance Z,Virtual,2025-11-24 14:00:00.000,2025-11-24 18:00:00.000,true,true,true,6,240,Delegate,true,false,4,true
CON00709,7259185414,tier_2,Med Innovation Hub,Physical,2025-11-27 11:00:00.000,2025-11-27 15:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON00710,7259185414,tier_2,Health Forum X,Virtual,2025-06-01 11:00:00.000,2025-06-01 16:00:00.000,true,true,false,0,0,Chairperson,false,false,1,true
CON00711,6373754419,tier_1,Global Med Summit A,Virtual,2025-01-27 11:00:00.000,2025-01-27 16:00:00.000,true,false,false,0,0,Delegate,false,false,3,true
CON00712,9672631619,tier_2,Global Med Summit A,Physical,2025-02-24 13:00:00.000,2025-02-24 18:00:00.000,true,true,true,5,150,Delegate,true,false,3,true
CON00713,9672631619,tier_2,Health Forum X,Virtual,2025-01-24 08:00:00.000,2025-01-24 13:00:00.000,true,true,true,5,200,Speaker,false,true,4,true
CON00714,1986649770,tier_1,Health Forum X,Virtual,2025-01-30 14:00:00.000,2025-01-30 20:00:00.000,true,true,true,2,90,Speaker,false,false,5,true
CON00715,1986649770,tier_1,Health Forum X,Hybrid,2025-09-02 12:00:00.000,2025-09-02 17:00:00.000,true,true,true,3,90,Speaker,false,true,4,false
CON00716,9150623320,tier_1,Med Innovation Hub,Hybrid,2025-01-28 15:00:00.000,2025-01-28 23:00:00.000,true,false,false,0,0,Delegate,false,false,3,true
CON00717,2107566343,tier_1,Therapy Advance Z,Physical,2025-11-11 16:00:00.000,2025-11-11 20:00:00.000,true,true,true,5,200,Speaker,false,false,4,true
CON00718,2107566343,tier_1,Therapy Advance Z,Physical,2025-07-14 11:00:00.000,2025-07-14 19:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON00719,2107566343,tier_1,Med Innovation Hub,Virtual,2025-04-29 15:00:00.000,2025-04-29 17:00:00.000,true,true,true,6,270,Delegate,true,false,5,true
CON00720,4839631200,tier_1,Health Forum X,Virtual,2025-12-27 14:00:00.000,2025-12-27 22:00:00.000,true,false,false,0,0,Delegate,false,false,3,true
CON00721,7632350842,tier_1,Global Med Summit A,Physical,2025-06-27 16:00:00.000,2025-06-27 22:00:00.000,true,true,true,5,150,Delegate,true,true,3,true
CON00722,3274225680,tier_2,Med Innovation Hub,Physical,2025-03-08 14:00:00.000,2025-03-08 22:00:00.000,true,true,true,1,30,Delegate,true,true,4,false
CON00723,6351623720,tier_2,Med Innovation Hub,Virtual,2025-05-18 11:00:00.000,2025-05-18 15:00:00.000,true,false,false,0,0,Delegate,false,false,2,false
CON00724,6351623720,tier_2,Therapy Advance Z,Hybrid,2025-08-25 16:00:00.000,2025-08-25 22:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00725,6351623720,tier_2,Med Innovation Hub,Virtual,2025-11-21 13:00:00.000,2025-11-21 16:00:00.000,true,true,true,4,120,Delegate,true,false,3,false
CON00726,4429679521,tier_2,Global Med Summit A,Hybrid,2025-06-27 14:00:00.000,2025-06-27 20:00:00.000,true,false,false,0,0,Delegate,false,false,2,true
CON00727,4429679521,tier_2,Global Med Summit A,Physical,2025-09-29 10:00:00.000,2025-09-29 15:00:00.000,true,true,false,0,0,Delegate,false,false,2,true
CON00728,4429679521,tier_2,Med Innovation Hub,Physical,2025-10-10 12:00:00.000,2025-10-10 14:00:00.000,true,true,true,1,40,Speaker,true,false,3,false
CON00729,9561882142,tier_2,Global Med Summit A,Virtual,2025-04-19 14:00:00.000,2025-04-19 19:00:00.000,true,true,true,1,60,Delegate,false,false,4,true
CON00730,9561882142,tier_2,Therapy Advance Z,Virtual,2025-06-16 15:00:00.000,2025-06-16 21:00:00.000,true,true,true,2,90,Speaker,true,false,5,true
CON00731,6344036754,tier_1,Med Innovation Hub,Physical,2025-08-03 09:00:00.000,2025-08-03 13:00:00.000,true,true,true,4,120,Delegate,false,true,3,true
CON00732,6344036754,tier_1,Future Care 360,Physical,2025-06-24 11:00:00.000,2025-06-24 18:00:00.000,true,true,false,0,0,Delegate,false,false,3,true
CON00733,6344036754,tier_1,Future Care 360,Virtual,2025-12-12 14:00:00.000,2025-12-12 16:00:00.000,true,false,false,0,0,Delegate,false,false,1,false
CON00734,1536213314,tier_1,Therapy Advance Z,Virtual,2025-11-21 09:00:00.000,2025-11-21 14:00:00.000,true,true,true,6,180,Delegate,false,false,5,true
CON00735,1536213314,tier_1,World Therapy Connect,Virtual,2025-09-06 15:00:00.000,2025-09-06 17:00:00.000,true,true,true,3,120,Delegate,false,true,5,true
CON00736,5626774156,tier_1,Therapy Advance Z,Physical,2025-02-18 09:00:00.000,2025-02-18 15:00:00.000,true,true,false,0,0,Delegate,false,false,3,false
CON00737,5626774156,tier_1,Health Forum X,Hybrid,2025-09-21 15:00:00.000,2025-09-21 23:00:00.000,true,false,false,0,0,Speaker,false,false,1,true
CON00738,5850626179,tier_1,Clinical Excellence Y,Hybrid,2025-03-09 12:00:00.000,2025-03-09 20:00:00.000,true,false,false,0,0,Speaker,false,false,2,true
CON00739,5850626179,tier_1,Health Forum X,Physical,2025-02-17 08:00:00.000,2025-02-17 16:00:00.000,true,true,true,1,40,Delegate,true,false,4,true
CON00740,8206618842,tier_1,Future Care 360,Physical,2025-05-30 11:00:00.000,2025-05-30 18:00:00.000,true,false,false,0,0,Delegate,false,false,3,true
CON00741,1657526196,tier_1,Therapy Advance Z,Virtual,2025-12-09 10:00:00.000,2025-12-09 18:00:00.000,true,true,true,5,300,Delegate,true,true,3,false
CON00742,1657526196,tier_1,Clinical Excellence Y,Hybrid,2025-08-01 13:00:00.000,2025-08-01 18:00:00.000,true,true,true,6,270,Speaker,false,false,5,true
CON00743,1657526196,tier_1,Therapy Advance Z,Hybrid,2025-09-30 16:00:00.000,2025-09-30 21:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00744,2043089401,tier_2,Therapy Advance Z,Virtual,2025-07-16 13:00:00.000,2025-07-16 18:00:00.000,true,true,false,0,0,Delegate,false,false,2,true
CON00745,7320904817,tier_2,Clinical Excellence Y,Physical,2025-10-05 13:00:00.000,2025-10-05 17:00:00.000,true,false,false,0,0,Delegate,false,false,3,false
CON00746,7320904817,tier_2,Health Forum X,Virtual,2025-02-02 13:00:00.000,2025-02-02 18:00:00.000,true,true,true,4,160,Delegate,true,false,3,true
CON00747,4308714382,tier_1,Clinical Excellence Y,Virtual,2025-11-17 11:00:00.000,2025-11-17 14:00:00.000,true,true,true,5,200,Chairperson,false,true,5,false
CON00748,7597834727,tier_2,Global Med Summit A,Virtual,2025-03-30 10:00:00.000,2025-03-30 16:00:00.000,true,true,true,1,40,Speaker,false,false,4,true
CON00749,7597834727,tier_2,World Therapy Connect,Physical,2025-05-12 08:00:00.000,2025-05-12 16:00:00.000,true,true,true,1,40,Delegate,true,false,4,false
CON00750,7918321925,tier_2,Therapy Advance Z,Hybrid,2025-10-17 12:00:00.000,2025-10-17 18:00:00.000,true,true,true,4,160,Delegate,false,false,3,false
CON00751,6557654421,tier_2,Health Forum X,Virtual,2025-09-04 14:00:00.000,2025-09-04 16:00:00.000,true,true,true,5,200,Delegate,true,false,3,false
CON00752,6557654421,tier_2,Health Forum X,Physical,2025-03-04 16:00:00.000,2025-03-04 18:00:00.000,true,true,true,4,180,Delegate,false,true,4,true
CON00753,3826469134,tier_2,Clinical Excellence Y,Physical,2025-10-14 13:00:00.000,2025-10-14 15:00:00.000,true,true,true,6,360,Delegate,true,false,5,false
CON00754,3826469134,tier_2,Clinical Excellence Y,Virtual,2025-06-22 10:00:00.000,2025-06-22 16:00:00.000,true,true,true,4,120,Delegate,true,true,4,true
CON00755,3826469134,tier_2,Clinical Excellence Y,Virtual,2025-01-09 14:00:00.000,2025-01-09 16:00:00.000,true,true,true,1,45,Speaker,false,true,5,false
CON00756,1168628308,tier_1,Therapy Advance Z,Virtual,2025-02-21 14:00:00.000,2025-02-21 16:00:00.000,true,true,true,6,180,Delegate,true,false,4,true
CON00757,1168628308,tier_1,Therapy Advance Z,Virtual,2025-06-21 14:00:00.000,2025-06-21 21:00:00.000,true,true,true,1,30,Speaker,true,false,3,true
CON00758,5333315928,tier_1,Global Med Summit A,Physical,2025-04-08 11:00:00.000,2025-04-08 18:00:00.000,true,false,false,0,0,Delegate,false,false,1,true
CON00759,4874210583,tier_1,Global Med Summit A,Physical,2025-11-06 16:00:00.000,2025-11-07 00:00:00.000,true,true,true,1,40,Delegate,true,false,5,false
CON00760,3234250124,tier_2,Clinical Excellence Y,Hybrid,2025-04-01 12:00:00.000,2025-04-01 20:00:00.000,true,false,false,0,0,Delegate,false,false,1,false
CON00761,3234250124,tier_2,Therapy Advance Z,Virtual,2025-12-22 14:00:00.000,2025-12-22 21:00:00.000,true,true,true,5,150,Delegate,true,true,4,true
